"","target","p","padj"
"CHEMBL3870","CHEMBL3870",0.008,1
"CHEMBL4000","CHEMBL4000",0.008,1
"CHEMBL4588","CHEMBL4588",0.008,1
"CHEMBL4616","CHEMBL4616",0.008,1
"CHEMBL4676","CHEMBL4676",0.008,1
"CHEMBL1833","CHEMBL1833",0.009,1
"CHEMBL204","CHEMBL204",0.009,1
"CHEMBL2693","CHEMBL2693",0.009,1
"CHEMBL2789","CHEMBL2789",0.009,1
"CHEMBL3278","CHEMBL3278",0.009,1
"CHEMBL4802","CHEMBL4802",0.009,1
"CHEMBL1649052","CHEMBL1649052",0.01,1
"CHEMBL2095178","CHEMBL2095178",0.01,1
"CHEMBL2096987","CHEMBL2096987",0.01,1
"CHEMBL2163174","CHEMBL2163174",0.01,1
"CHEMBL2632","CHEMBL2632",0.01,1
"CHEMBL3155","CHEMBL3155",0.01,1
"CHEMBL3833","CHEMBL3833",0.01,1
"CHEMBL5043","CHEMBL5043",0.01,1
"CHEMBL1980","CHEMBL1980",0.011,1
"CHEMBL2079849","CHEMBL2079849",0.011,1
"CHEMBL2094135","CHEMBL2094135",0.011,1
"CHEMBL2095172","CHEMBL2095172",0.011,1
"CHEMBL2113","CHEMBL2113",0.011,1
"CHEMBL3308","CHEMBL3308",0.011,1
"CHEMBL341","CHEMBL341",0.011,1
"CHEMBL5335","CHEMBL5335",0.011,1
"CHEMBL2094251","CHEMBL2094251",0.012,1
"CHEMBL2096682","CHEMBL2096682",0.012,1
"CHEMBL2322","CHEMBL2322",0.012,1
"CHEMBL248","CHEMBL248",0.012,1
"CHEMBL4662","CHEMBL4662",0.012,1
"CHEMBL5112","CHEMBL5112",0.012,1
"CHEMBL2095160","CHEMBL2095160",0.013,1
"CHEMBL2096989","CHEMBL2096989",0.014,1
"CHEMBL2286","CHEMBL2286",0.014,1
"CHEMBL281","CHEMBL281",0.014,1
"CHEMBL2967","CHEMBL2967",0.014,1
"CHEMBL315","CHEMBL315",0.014,1
"CHEMBL3412","CHEMBL3412",0.014,1
"CHEMBL3559","CHEMBL3559",0.014,1
"CHEMBL3890","CHEMBL3890",0.014,1
"CHEMBL4280","CHEMBL4280",0.014,1
"CHEMBL4698","CHEMBL4698",0.014,1
"CHEMBL2406894","CHEMBL2406894",0.015,1
"CHEMBL2738","CHEMBL2738",0.015,1
"CHEMBL3254","CHEMBL3254",0.015,1
"CHEMBL3297639","CHEMBL3297639",0.015,1
"CHEMBL3399910","CHEMBL3399910",0.015,1
"CHEMBL4633","CHEMBL4633",0.015,1
"CHEMBL5327","CHEMBL5327",0.015,1
"CHEMBL1787","CHEMBL1787",0.016,1
"CHEMBL286","CHEMBL286",0.016,1
"CHEMBL298","CHEMBL298",0.016,1
"CHEMBL3426","CHEMBL3426",0.016,1
"CHEMBL3709","CHEMBL3709",0.016,1
"CHEMBL1808","CHEMBL1808",0.017,1
"CHEMBL2676","CHEMBL2676",0.017,1
"CHEMBL2919","CHEMBL2919",0.017,1
"CHEMBL3197","CHEMBL3197",0.017,1
"CHEMBL332","CHEMBL332",0.017,1
"CHEMBL3577","CHEMBL3577",0.017,1
"CHEMBL4124","CHEMBL4124",0.017,1
"CHEMBL3759","CHEMBL3759",0.018,1
"CHEMBL1743125","CHEMBL1743125",0.019,1
"CHEMBL2034805","CHEMBL2034805",0.019,1
"CHEMBL230","CHEMBL230",0.019,1
"CHEMBL2748","CHEMBL2748",0.019,1
"CHEMBL303","CHEMBL303",0.019,1
"CHEMBL313","CHEMBL313",0.019,1
"CHEMBL3459","CHEMBL3459",0.019,1
"CHEMBL3570","CHEMBL3570",0.019,1
"CHEMBL401","CHEMBL401",0.019,1
"CHEMBL5339","CHEMBL5339",0.019,1
"CHEMBL1866","CHEMBL1866",0.02,1
"CHEMBL4106","CHEMBL4106",0.02,1
"CHEMBL4123","CHEMBL4123",0.02,1
"CHEMBL5412","CHEMBL5412",0.02,1
"CHEMBL2052038","CHEMBL2052038",0.021,1
"CHEMBL2094268","CHEMBL2094268",0.021,1
"CHEMBL2111343","CHEMBL2111343",0.021,1
"CHEMBL3132741","CHEMBL3132741",0.021,1
"CHEMBL3736","CHEMBL3736",0.021,1
"CHEMBL3741","CHEMBL3741",0.021,1
"CHEMBL2094129","CHEMBL2094129",0.023,1
"CHEMBL220","CHEMBL220",0.023,1
"CHEMBL2364701","CHEMBL2364701",0.023,1
"CHEMBL2977","CHEMBL2977",0.023,1
"CHEMBL3222","CHEMBL3222",0.023,1
"CHEMBL3744","CHEMBL3744",0.023,1
"CHEMBL4305","CHEMBL4305",0.023,1
"CHEMBL4592","CHEMBL4592",0.023,1
"CHEMBL3481","CHEMBL3481",0.024,1
"CHEMBL4791","CHEMBL4791",0.024,1
"CHEMBL4908","CHEMBL4908",0.024,1
"CHEMBL2093863","CHEMBL2093863",0.025,1
"CHEMBL2334","CHEMBL2334",0.025,1
"CHEMBL3457","CHEMBL3457",0.025,1
"CHEMBL3898","CHEMBL3898",0.025,1
"CHEMBL4729","CHEMBL4729",0.025,1
"CHEMBL1973","CHEMBL1973",0.026,1
"CHEMBL2095216","CHEMBL2095216",0.026,1
"CHEMBL2528","CHEMBL2528",0.026,1
"CHEMBL2567","CHEMBL2567",0.026,1
"CHEMBL1946","CHEMBL1946",0.027,1
"CHEMBL2111462","CHEMBL2111462",0.027,1
"CHEMBL2136","CHEMBL2136",0.027,1
"CHEMBL280","CHEMBL280",0.027,1
"CHEMBL3728","CHEMBL3728",0.027,1
"CHEMBL4892","CHEMBL4892",0.027,1
"CHEMBL2096909","CHEMBL2096909",0.028,1
"CHEMBL225","CHEMBL225",0.028,1
"CHEMBL2283","CHEMBL2283",0.028,1
"CHEMBL3425","CHEMBL3425",0.028,1
"CHEMBL2094124","CHEMBL2094124",0.029,1
"CHEMBL2097163","CHEMBL2097163",0.029,1
"CHEMBL4801","CHEMBL4801",0.029,1
"CHEMBL1795181","CHEMBL1795181",0.03,1
"CHEMBL2016","CHEMBL2016",0.03,1
"CHEMBL234","CHEMBL234",0.03,1
"CHEMBL3262","CHEMBL3262",0.03,1
"CHEMBL1821","CHEMBL1821",0.031,1
"CHEMBL2456","CHEMBL2456",0.031,1
"CHEMBL3602","CHEMBL3602",0.031,1
"CHEMBL1944","CHEMBL1944",0.032,1
"CHEMBL1944498","CHEMBL1944498",0.032,1
"CHEMBL1945","CHEMBL1945",0.032,1
"CHEMBL1962","CHEMBL1962",0.032,1
"CHEMBL3317335","CHEMBL3317335",0.032,1
"CHEMBL3636","CHEMBL3636",0.032,1
"CHEMBL1907607","CHEMBL1907607",0.034,1
"CHEMBL2035","CHEMBL2035",0.034,1
"CHEMBL4820","CHEMBL4820",0.034,1
"CHEMBL4822","CHEMBL4822",0.034,1
"CHEMBL5517","CHEMBL5517",0.034,1
"CHEMBL1804","CHEMBL1804",0.035,1
"CHEMBL1907610","CHEMBL1907610",0.035,1
"CHEMBL4429","CHEMBL4429",0.035,1
"CHEMBL1293191","CHEMBL1293191",0.036,1
"CHEMBL2111327","CHEMBL2111327",0.036,1
"CHEMBL4744","CHEMBL4744",0.036,1
"CHEMBL4824","CHEMBL4824",0.036,1
"CHEMBL1856","CHEMBL1856",0.037,1
"CHEMBL2093864","CHEMBL2093864",0.037,1
"CHEMBL285","CHEMBL285",0.038,1
"CHEMBL3038506","CHEMBL3038506",0.038,1
"CHEMBL3660","CHEMBL3660",0.038,1
"CHEMBL209","CHEMBL209",0.039,1
"CHEMBL4093","CHEMBL4093",0.039,1
"CHEMBL3361","CHEMBL3361",0.04,1
"CHEMBL4608","CHEMBL4608",0.04,1
"CHEMBL1882","CHEMBL1882",0.041,1
"CHEMBL2373","CHEMBL2373",0.041,1
"CHEMBL265","CHEMBL265",0.041,1
"CHEMBL4241","CHEMBL4241",0.041,1
"CHEMBL1907599","CHEMBL1907599",0.042,1
"CHEMBL326","CHEMBL326",0.042,1
"CHEMBL1904","CHEMBL1904",0.044,1
"CHEMBL233","CHEMBL233",0.044,1
"CHEMBL3198","CHEMBL3198",0.044,1
"CHEMBL4071","CHEMBL4071",0.044,1
"CHEMBL4618","CHEMBL4618",0.044,1
"CHEMBL5982","CHEMBL5982",0.044,1
"CHEMBL264","CHEMBL264",0.045,1
"CHEMBL3815","CHEMBL3815",0.045,1
"CHEMBL278","CHEMBL278",0.046,1
"CHEMBL3358","CHEMBL3358",0.046,1
"CHEMBL4489","CHEMBL4489",0.046,1
"CHEMBL3373","CHEMBL3373",0.047,1
"CHEMBL2411","CHEMBL2411",0.048,1
"CHEMBL2794","CHEMBL2794",0.048,1
"CHEMBL1163125","CHEMBL1163125",0.049,1
"CHEMBL2111474","CHEMBL2111474",0.049,1
"CHEMBL4085","CHEMBL4085",0.049,1
"CHEMBL1917","CHEMBL1917",0.05,1
"CHEMBL2718","CHEMBL2718",0.05,1
"CHEMBL4468","CHEMBL4468",0.05,1
"CHEMBL4655","CHEMBL4655",0.05,1
"CHEMBL2093871","CHEMBL2093871",0.051,1
"CHEMBL2096670","CHEMBL2096670",0.051,1
"CHEMBL276","CHEMBL276",0.051,1
"CHEMBL3138","CHEMBL3138",0.051,1
"CHEMBL3295","CHEMBL3295",0.051,1
"CHEMBL1741203","CHEMBL1741203",0.052,1
"CHEMBL1867","CHEMBL1867",0.052,1
"CHEMBL3762","CHEMBL3762",0.052,1
"CHEMBL2034807","CHEMBL2034807",0.053,1
"CHEMBL2010631","CHEMBL2010631",0.054,1
"CHEMBL2111373","CHEMBL2111373",0.054,1
"CHEMBL2602","CHEMBL2602",0.054,1
"CHEMBL3510","CHEMBL3510",0.054,1
"CHEMBL1795171","CHEMBL1795171",0.055,1
"CHEMBL2095184","CHEMBL2095184",0.055,1
"CHEMBL274","CHEMBL274",0.055,1
"CHEMBL3018","CHEMBL3018",0.055,1
"CHEMBL3439","CHEMBL3439",0.055,1
"CHEMBL3917","CHEMBL3917",0.055,1
"CHEMBL6044","CHEMBL6044",0.055,1
"CHEMBL1250417","CHEMBL1250417",0.056,1
"CHEMBL2128","CHEMBL2128",0.056,1
"CHEMBL3242","CHEMBL3242",0.056,1
"CHEMBL327","CHEMBL327",0.056,1
"CHEMBL2096680","CHEMBL2096680",0.057,1
"CHEMBL268","CHEMBL268",0.057,1
"CHEMBL1971","CHEMBL1971",0.058,1
"CHEMBL2111453","CHEMBL2111453",0.058,1
"CHEMBL261","CHEMBL261",0.058,1
"CHEMBL4080","CHEMBL4080",0.058,1
"CHEMBL4767","CHEMBL4767",0.058,1
"CHEMBL3038479","CHEMBL3038479",0.059,1
"CHEMBL3066","CHEMBL3066",0.059,1
"CHEMBL3223","CHEMBL3223",0.059,1
"CHEMBL4330","CHEMBL4330",0.059,1
"CHEMBL2095205","CHEMBL2095205",0.06,1
"CHEMBL2111366","CHEMBL2111366",0.06,1
"CHEMBL311","CHEMBL311",0.06,1
"CHEMBL2096905","CHEMBL2096905",0.061,1
"CHEMBL2111463","CHEMBL2111463",0.061,1
"CHEMBL319","CHEMBL319",0.061,1
"CHEMBL3190","CHEMBL3190",0.061,1
"CHEMBL1293289","CHEMBL1293289",0.062,1
"CHEMBL2063","CHEMBL2063",0.062,1
"CHEMBL3607","CHEMBL3607",0.062,1
"CHEMBL4015","CHEMBL4015",0.062,1
"CHEMBL2096","CHEMBL2096",0.063,1
"CHEMBL1836","CHEMBL1836",0.065,1
"CHEMBL1907591","CHEMBL1907591",0.065,1
"CHEMBL2096977","CHEMBL2096977",0.065,1
"CHEMBL1907594","CHEMBL1907594",0.066,1
"CHEMBL2096912","CHEMBL2096912",0.066,1
"CHEMBL3154","CHEMBL3154",0.066,1
"CHEMBL4393","CHEMBL4393",0.066,1
"CHEMBL236","CHEMBL236",0.067,1
"CHEMBL3468","CHEMBL3468",0.067,1
"CHEMBL2095167","CHEMBL2095167",0.068,1
"CHEMBL2096911","CHEMBL2096911",0.068,1
"CHEMBL5939","CHEMBL5939",0.068,1
"CHEMBL1983","CHEMBL1983",0.069,1
"CHEMBL2360","CHEMBL2360",0.069,1
"CHEMBL3959","CHEMBL3959",0.069,1
"CHEMBL5106","CHEMBL5106",0.069,1
"CHEMBL5262","CHEMBL5262",0.069,1
"CHEMBL2095166","CHEMBL2095166",0.07,1
"CHEMBL3199","CHEMBL3199",0.07,1
"CHEMBL1850","CHEMBL1850",0.071,1
"CHEMBL3117","CHEMBL3117",0.071,1
"CHEMBL3403","CHEMBL3403",0.072,1
"CHEMBL3351190","CHEMBL3351190",0.073,1
"CHEMBL2095177","CHEMBL2095177",0.074,1
"CHEMBL2095200","CHEMBL2095200",0.074,1
"CHEMBL2096972","CHEMBL2096972",0.074,1
"CHEMBL2581","CHEMBL2581",0.074,1
"CHEMBL3202","CHEMBL3202",0.074,1
"CHEMBL3719","CHEMBL3719",0.074,1
"CHEMBL2096674","CHEMBL2096674",0.075,1
"CHEMBL307","CHEMBL307",0.075,1
"CHEMBL2096671","CHEMBL2096671",0.076,1
"CHEMBL2937","CHEMBL2937",0.076,1
"CHEMBL3179","CHEMBL3179",0.076,1
"CHEMBL4552","CHEMBL4552",0.076,1
"CHEMBL4596","CHEMBL4596",0.076,1
"CHEMBL4878","CHEMBL4878",0.076,1
"CHEMBL1997","CHEMBL1997",0.077,1
"CHEMBL3614","CHEMBL3614",0.077,1
"CHEMBL2095204","CHEMBL2095204",0.078,1
"CHEMBL1987","CHEMBL1987",0.079,1
"CHEMBL3461","CHEMBL3461",0.079,1
"CHEMBL3753","CHEMBL3753",0.079,1
"CHEMBL3837","CHEMBL3837",0.079,1
"CHEMBL402","CHEMBL402",0.079,1
"CHEMBL2094122","CHEMBL2094122",0.08,1
"CHEMBL3998","CHEMBL3998",0.08,1
"CHEMBL4641","CHEMBL4641",0.08,1
"CHEMBL2094119","CHEMBL2094119",0.081,1
"CHEMBL5973","CHEMBL5973",0.081,1
"CHEMBL2346488","CHEMBL2346488",0.083,1
"CHEMBL2994","CHEMBL2994",0.083,1
"CHEMBL5071","CHEMBL5071",0.083,1
"CHEMBL1914","CHEMBL1914",0.084,1
"CHEMBL1955712","CHEMBL1955712",0.084,1
"CHEMBL2094107","CHEMBL2094107",0.084,1
"CHEMBL2069161","CHEMBL2069161",0.085,1
"CHEMBL309","CHEMBL309",0.085,1
"CHEMBL4321","CHEMBL4321",0.085,1
"CHEMBL237","CHEMBL237",0.086,1
"CHEMBL4963","CHEMBL4963",0.086,1
"CHEMBL1764940","CHEMBL1764940",0.087,1
"CHEMBL3331","CHEMBL3331",0.088,1
"CHEMBL3910","CHEMBL3910",0.088,1
"CHEMBL1795186","CHEMBL1795186",0.089,1
"CHEMBL2095171","CHEMBL2095171",0.089,1
"CHEMBL2285","CHEMBL2285",0.091,1
"CHEMBL3195","CHEMBL3195",0.091,1
"CHEMBL4308","CHEMBL4308",0.092,1
"CHEMBL2577","CHEMBL2577",0.093,1
"CHEMBL4720","CHEMBL4720",0.093,1
"CHEMBL4828","CHEMBL4828",0.093,1
"CHEMBL2378","CHEMBL2378",0.094,1
"CHEMBL4921","CHEMBL4921",0.094,1
"CHEMBL4800","CHEMBL4800",0.095,1
"CHEMBL4959","CHEMBL4959",0.095,1
"CHEMBL2753","CHEMBL2753",0.096,1
"CHEMBL4086","CHEMBL4086",0.096,1
"CHEMBL1805","CHEMBL1805",0.097,1
"CHEMBL2854","CHEMBL2854",0.098,1
"CHEMBL3228","CHEMBL3228",0.098,1
"CHEMBL3561","CHEMBL3561",0.098,1
"CHEMBL3309042","CHEMBL3309042",0.099,1
"CHEMBL4980","CHEMBL4980",0.099,1
"CHEMBL1949","CHEMBL1949",0.101,1
"CHEMBL3795","CHEMBL3795",0.101,1
"CHEMBL4497","CHEMBL4497",0.104,1
"CHEMBL2007625","CHEMBL2007625",0.106,1
"CHEMBL4176","CHEMBL4176",0.106,1
"CHEMBL4554","CHEMBL4554",0.106,1
"CHEMBL5695","CHEMBL5695",0.106,1
"CHEMBL1641348","CHEMBL1641348",0.107,1
"CHEMBL2093872","CHEMBL2093872",0.107,1
"CHEMBL4016","CHEMBL4016",0.107,1
"CHEMBL5028","CHEMBL5028",0.108,1
"CHEMBL1255137","CHEMBL1255137",0.109,1
"CHEMBL3879","CHEMBL3879",0.109,1
"CHEMBL2096617","CHEMBL2096617",0.11,1
"CHEMBL2395","CHEMBL2395",0.11,1
"CHEMBL2798","CHEMBL2798",0.11,1
"CHEMBL3314","CHEMBL3314",0.11,1
"CHEMBL1075172","CHEMBL1075172",0.111,1
"CHEMBL3092","CHEMBL3092",0.111,1
"CHEMBL3478","CHEMBL3478",0.111,1
"CHEMBL3842","CHEMBL3842",0.111,1
"CHEMBL4136","CHEMBL4136",0.112,1
"CHEMBL1792","CHEMBL1792",0.113,1
"CHEMBL3649","CHEMBL3649",0.113,1
"CHEMBL4789","CHEMBL4789",0.113,1
"CHEMBL2096665","CHEMBL2096665",0.115,1
"CHEMBL2252","CHEMBL2252",0.115,1
"CHEMBL1860","CHEMBL1860",0.116,1
"CHEMBL1898","CHEMBL1898",0.116,1
"CHEMBL1932898","CHEMBL1932898",0.116,1
"CHEMBL2096986","CHEMBL2096986",0.116,1
"CHEMBL2145","CHEMBL2145",0.116,1
"CHEMBL4047","CHEMBL4047",0.117,1
"CHEMBL4402","CHEMBL4402",0.117,1
"CHEMBL1963","CHEMBL1963",0.118,1
"CHEMBL2489","CHEMBL2489",0.119,1
"CHEMBL291","CHEMBL291",0.119,1
"CHEMBL3382","CHEMBL3382",0.119,1
"CHEMBL5905","CHEMBL5905",0.119,1
"CHEMBL5990","CHEMBL5990",0.119,1
"CHEMBL3991","CHEMBL3991",0.12,1
"CHEMBL2094133","CHEMBL2094133",0.121,1
"CHEMBL2096677","CHEMBL2096677",0.121,1
"CHEMBL2111472","CHEMBL2111472",0.121,1
"CHEMBL3595","CHEMBL3595",0.121,1
"CHEMBL5807","CHEMBL5807",0.121,1
"CHEMBL2095192","CHEMBL2095192",0.122,1
"CHEMBL2096973","CHEMBL2096973",0.122,1
"CHEMBL3181","CHEMBL3181",0.122,1
"CHEMBL2095194","CHEMBL2095194",0.123,1
"CHEMBL2782","CHEMBL2782",0.123,1
"CHEMBL2326","CHEMBL2326",0.124,1
"CHEMBL5343","CHEMBL5343",0.124,1
"CHEMBL1942","CHEMBL1942",0.125,1
"CHEMBL4701","CHEMBL4701",0.125,1
"CHEMBL4972","CHEMBL4972",0.125,1
"CHEMBL1889","CHEMBL1889",0.126,1
"CHEMBL2096661","CHEMBL2096661",0.126,1
"CHEMBL5742","CHEMBL5742",0.126,1
"CHEMBL4072","CHEMBL4072",0.127,1
"CHEMBL213","CHEMBL213",0.128,1
"CHEMBL2858","CHEMBL2858",0.128,1
"CHEMBL2675","CHEMBL2675",0.129,1
"CHEMBL4644","CHEMBL4644",0.129,1
"CHEMBL2096669","CHEMBL2096669",0.13,1
"CHEMBL2721","CHEMBL2721",0.13,1
"CHEMBL275","CHEMBL275",0.13,1
"CHEMBL3309","CHEMBL3309",0.13,1
"CHEMBL4567","CHEMBL4567",0.13,1
"CHEMBL2095196","CHEMBL2095196",0.131,1
"CHEMBL2111425","CHEMBL2111425",0.131,1
"CHEMBL2231","CHEMBL2231",0.131,1
"CHEMBL3338","CHEMBL3338",0.132,1
"CHEMBL338","CHEMBL338",0.132,1
"CHEMBL5445","CHEMBL5445",0.133,1
"CHEMBL1940","CHEMBL1940",0.134,1
"CHEMBL2935","CHEMBL2935",0.134,1
"CHEMBL4532","CHEMBL4532",0.135,1
"CHEMBL5211","CHEMBL5211",0.135,1
"CHEMBL5347","CHEMBL5347",0.138,1
"CHEMBL3754","CHEMBL3754",0.139,1
"CHEMBL4427","CHEMBL4427",0.139,1
"CHEMBL2951","CHEMBL2951",0.141,1
"CHEMBL2111374","CHEMBL2111374",0.142,1
"CHEMBL2216739","CHEMBL2216739",0.142,1
"CHEMBL2265","CHEMBL2265",0.142,1
"CHEMBL240","CHEMBL240",0.144,1
"CHEMBL2094267","CHEMBL2094267",0.146,1
"CHEMBL5545","CHEMBL5545",0.146,1
"CHEMBL5852","CHEMBL5852",0.146,1
"CHEMBL2157","CHEMBL2157",0.148,1
"CHEMBL266","CHEMBL266",0.148,1
"CHEMBL4699","CHEMBL4699",0.149,1
"CHEMBL219","CHEMBL219",0.15,1
"CHEMBL2552","CHEMBL2552",0.15,1
"CHEMBL3691","CHEMBL3691",0.15,1
"CHEMBL5099","CHEMBL5099",0.15,1
"CHEMBL5450","CHEMBL5450",0.152,1
"CHEMBL221","CHEMBL221",0.153,1
"CHEMBL4653","CHEMBL4653",0.153,1
"CHEMBL3979","CHEMBL3979",0.154,1
"CHEMBL2096663","CHEMBL2096663",0.156,1
"CHEMBL4054","CHEMBL4054",0.158,1
"CHEMBL2021745","CHEMBL2021745",0.159,1
"CHEMBL2275","CHEMBL2275",0.16,1
"CHEMBL4163","CHEMBL4163",0.161,1
"CHEMBL5666","CHEMBL5666",0.162,1
"CHEMBL2492","CHEMBL2492",0.163,1
"CHEMBL5747","CHEMBL5747",0.164,1
"CHEMBL1255126","CHEMBL1255126",0.165,1
"CHEMBL1892","CHEMBL1892",0.165,1
"CHEMBL1961783","CHEMBL1961783",0.167,1
"CHEMBL2095215","CHEMBL2095215",0.167,1
"CHEMBL232","CHEMBL232",0.168,1
"CHEMBL2820","CHEMBL2820",0.168,1
"CHEMBL2095157","CHEMBL2095157",0.169,1
"CHEMBL224","CHEMBL224",0.17,1
"CHEMBL1293293","CHEMBL1293293",0.171,1
"CHEMBL4035","CHEMBL4035",0.171,1
"CHEMBL3100","CHEMBL3100",0.172,1
"CHEMBL4617","CHEMBL4617",0.172,1
"CHEMBL4747","CHEMBL4747",0.172,1
"CHEMBL320","CHEMBL320",0.173,1
"CHEMBL3216","CHEMBL3216",0.173,1
"CHEMBL3735","CHEMBL3735",0.173,1
"CHEMBL2238","CHEMBL2238",0.174,1
"CHEMBL1941","CHEMBL1941",0.175,1
"CHEMBL3189","CHEMBL3189",0.175,1
"CHEMBL2954","CHEMBL2954",0.176,1
"CHEMBL3422","CHEMBL3422",0.176,1
"CHEMBL2073670","CHEMBL2073670",0.177,1
"CHEMBL2808","CHEMBL2808",0.177,1
"CHEMBL3070","CHEMBL3070",0.177,1
"CHEMBL4481","CHEMBL4481",0.177,1
"CHEMBL4683","CHEMBL4683",0.177,1
"CHEMBL1907589","CHEMBL1907589",0.178,1
"CHEMBL2305","CHEMBL2305",0.178,1
