"","TCGA-DH-A669-02","TCGA-DU-5870-02","TCGA-DU-5872-02","TCGA-DU-6397-02","TCGA-DU-6404-02","TCGA-DU-6407-02","TCGA-DU-7304-02","TCGA-FG-5963-02","TCGA-FG-5965-02","TCGA-FG-A4MT-02","TCGA-TM-A7CF-02","TCGA-TQ-A7RK-02","TCGA-TQ-A7RV-02","TCGA-TQ-A8XE-02","GTEX-12WSA-0011-R4a-SM-57WB7","GTEX-12WSD-0011-R4b-SM-5LZUA","GTEX-12WSF-0011-R4b-SM-5HL88","GTEX-12ZZW-0011-R4a-SM-5DUX9","GTEX-12ZZZ-0011-R4b-SM-5DUV7","GTEX-13112-0011-R4b-SM-5DUXL","GTEX-1313W-0011-R4b-SM-5KLZV","GTEX-131XH-0011-R4b-SM-5DUWB","GTEX-131YS-0011-R4a-SM-5DUVL","GTEX-1399T-0011-R4b-SM-5DUVX","GTEX-139T8-0011-R4a-SM-5HL54","GTEX-139UC-0011-R4a-SM-5K7XM","GTEX-13CZV-0011-R4b-SM-5J2NY","GTEX-13FLV-0011-R4a-SM-5LZYU","GTEX-13JVG-0011-R4a-SM-5MR4C","GTEX-13N1W-0011-R4a-SM-5MR52","GTEX-13N2G-0011-R4b-SM-5MR54","GTEX-13NYS-0011-R4b-SM-5MR3O","GTEX-13O3O-0011-R4b-SM-5KM3F","GTEX-13O3Q-0011-R4a-SM-5P9H2","GTEX-13OVH-0011-R4a-SM-5KM3W","GTEX-13OVJ-0011-R4b-SM-5P9H5","GTEX-13OVL-0011-R4b-SM-5L3HV","GTEX-13OW5-0011-R4b-SM-5L3HS","GTEX-13OW6-0011-R4a-SM-5O9DX","GTEX-13OW7-0011-R4b-SM-5O9CX","GTEX-13QIC-0011-R4a-SM-5PNX8","GTEX-13RTJ-0011-R4b-SM-5PNX1","GTEX-13SLW-0011-R4b-SM-5S2W2","GTEX-13SLX-0011-R4a-SM-5O9BJ","GTEX-13VXU-0011-R4b-SM-5O9CI","GTEX-13X6J-0011-R4b-SM-5P9K4","GTEX-13X6K-0011-R4b-SM-5P9HO","GTEX-1445S-0011-R4a-SM-5PNWN","GTEX-144GL-0011-R4a-SM-5PNUI","GTEX-145LS-0011-R4b-SM-5S2UT","GTEX-145MI-0011-R4b-SM-5PNZH","GTEX-147GR-0011-R4a-SM-5S2V2","GTEX-14ABY-0011-R4b-SM-5S2VN","GTEX-14BIM-0011-R4b-SM-5S2RK","GTEX-N7MS-0011-R4a-SM-2HMKW","GTEX-N7MT-0011-R4a-SM-2I3G9","GTEX-NPJ7-0011-R4a-SM-2I3GJ","GTEX-NPJ8-0011-R4a-SM-2HML3","GTEX-P44G-0011-R4A-SM-2I3FB","GTEX-P44H-0011-R4A-SM-2XCEW","GTEX-Q2AG-0011-R4A-SM-2HMKA","GTEX-QMR6-0011-R4A-SM-32PKU","GTEX-QVJO-0011-R4A-SM-2S1QL","GTEX-QVUS-0011-R4A-SM-3GAE7","GTEX-RNOR-0011-R4A-SM-3GAD3","GTEX-RVPU-0011-R4A-SM-2TF6X","GTEX-RVPU-0011-R4A-SM-5SI8K","GTEX-S7SE-0011-R4A-SM-2XCDB","GTEX-T6MN-0011-R4A-SM-32QPG","GTEX-T6MN-0011-R4A-SM-5CHSD","GTEX-WHSE-0011-R4A-SM-3P5ZN","GTEX-WVLH-0011-R4A-SM-3MJFS","GTEX-WZTO-0011-R4A-SM-3NMC7","GTEX-X4EP-0011-R4B-SM-3P627","GTEX-X4XX-0011-R4B-SM-46MWL","GTEX-X585-0011-R4B-SM-46MVH","GTEX-XLM4-0011-R4B-SM-4AT5C","GTEX-YFC4-0011-R4a-SM-4RGLQ","GTEX-ZE9C-0011-R4a-SM-4WKH6","GTEX-ZVZQ-0011-R4b-SM-57WCZ"
"ENSG00000109805",2.55824316691155,1.90692277168855,0.669015601438227,2.84394918140855,4.5576364775649,5.0443504006645,2.37848513614839,4.64325846273321,1.3334115699462,1.3045126815928,0.650778142954816,2.63689262307293,0.321936273706465,1.79907181038726,-1.57152524224268e-08,0.124327270460246,0.176318284277183,-1.57152524224268e-08,-1.57152524224268e-08,0.111033883550311,0.014354777466893,0.594550175183404,0.137501026492167,0.15055651843769,0.23879274945159,0.056584800958701,0.084066966502593,0.201631175400006,0.0703873337062246,0.097613262755309,0.042643975470667,0.0285684699491018,0.014354777466893,-1.57152524224268e-08,0.0285684699491018,0.111033883550311,0.097613262755309,0.042643975470667,0.042643975470667,-1.57152524224268e-08,0.124327270460246,0.084066966502593,0.0285684699491018,0.097613262755309,0.111033883550311,0.084066966502593,0.201631175400006,0.0703873337062246,0.0703873337062246,0.0703873337062246,0.0703873337062246,0.056584800958701,0.111033883550311,0.201631175400006,0.176318284277183,0.15055651843769,0.111033883550311,0.310339138816876,0.0703873337062246,0.310339138816876,0.124327270460246,0.985488023405897,0.263039865293563,0.097613262755309,0.084066966502593,0.111033883550311,0.014354777466893,0.042643975470667,0.097613262755309,-1.57152524224268e-08,0.124327270460246,0.0703873337062246,0.163501006167216,0.713697275872429,0.263039865293563,0.275004448541106,0.163501006167216,0.124327270460246,0.056584800958701,0.15055651843769
"ENSG00000111206",5.0526907984172,3.63926801514536,1.54100091114551,4.95648159068992,5.67351846682396,6.84935357096568,2.53354116114539,6.25282447256044,3.22492263166002,2.90302403093665,2.22030027914631,4.91072785257662,1.07726468373127,3.43828838185508,0.933561687638271,0.815589110153214,0.536053105960535,0.356134582211424,0.250954424227243,0.536053105960535,0.650778142954816,0.823748155783488,0.815589110153214,0.389570020185858,1.07726468373127,0.321936273706465,0.36737308274667,0.999978992078611,0.432948244131986,0.823748155783488,0.739854261639821,0.799067951821434,0.46467850914319,0.74845040866995,0.400526937297596,0.815589110153214,0.485434233746944,0.516027271053183,0.454178305514821,0.848008410864909,0.713697275872429,0.687043882145469,0.61353728704226,0.790753737122801,0.687043882145469,0.632259604337141,0.545956163526288,0.622930175564276,0.286877837383047,0.475073487060687,0.485434233746944,0.263039865293563,0.887510993793534,0.485434233746944,0.516027271053183,0.622930175564276,0.505893260531457,1.02858442607266,0.575314001522003,0.565594316150026,0.765540375264906,0.41142546871203,1.01436395319743,1.15057991651262,0.887510993793534,0.214120281650427,0.137501026492167,0.74845040866995,0.641555855297047,-1.57152524224268e-08,0.722454405769669,1.18905041247074,0.495692160577013,1.42222062869628,0.400526937297596,0.807361439533192,0.895309498828335,0.856001427942224,0.333419236285409,0.73117441095344
"ENSG00000111245",-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.056584800958701,0.056584800958701,-1.57152524224268e-08,-1.57152524224268e-08,0.555816486699967,-1.57152524224268e-08,-1.57152524224268e-08,0.356134582211424,-1.57152524224268e-08,1.24487053134374,1.43826774873081,2.21723725758183,0.678058046144846,1.49057880116246,0.565594316150026,2.46463393562146,1.32191369916922,1.4750928805228,0.895309498828335,1.46990885738364,2.8933249149539,1.95607918033573,1.13094532873489,4.51667811745062,0.41142546871203,0.310339138816876,0.678058046144846,0.839937669571167,0.933561687638271,0.641555855297047,0.641555855297047,1.66903378176793,2.82580357881853,0.622930175564276,0.555816486699967,0.176318284277183,0.536053105960535,1.04965224991512,0.333419236285409,0.75704057655925,0.659920855917282,0.41142546871203,2.12433542541297,1.33915294741526,1.52104450551416,0.15055651843769,0.790753737122801,1.1763404737818,0.201631175400006,3.65877975414698,2.13096945334008,4.09424998682998,3.16674253065192,1.84802118315295,3.58252159692157,2.83792519673225,2.90883099419376,1.60879075561249,1.63228437154736,2.58253191973836,3.73224109064542,0.941119233104861,3.04265404701486,2.99635925529613,-1.57152524224268e-08,1.67356364651784,1.83187202356403,2.16031259698864,2.17633428040241,0.400526937297596,0.696007163345216,0.526083952573338,1.98551202718518,1.36177864085372,1.28689866693004
"ENSG00000113368",4.803747625933,3.60407647277119,2.80118215572541,4.73823592693271,7.44221115894183,7.13181339538472,2.63227741126396,6.44464224455861,3.43429444310078,4.13175211607765,2.49821716649722,5.08742611626896,1.76127530731451,4.29647536587318,0.856001427942224,1.2203239161193,1.61822006822015,1.08407152056007,0.604086653010442,0.895309498828335,0.807361439533192,1.2203239161193,1.46467151517696,0.918387489927324,1.19535379927889,1.15057991651262,1.29275360629187,1.04263163829409,0.526083952573338,1.73115071789089,1.88752991365613,1.15057991651262,1.16993512650661,0.863959143812243,0.948623484540484,1.43826774873081,0.739854261639821,2.92219192561368,0.739854261639821,0.650778142954816,1.25699756969054,1.49057880116246,1.3334115699462,0.895309498828335,1.07038174207073,1.07038174207073,1.54599631650442,1.45944493660552,0.887510993793534,1.21410745786343,0.641555855297047,1.15057991651262,1.46990885738364,1.33915294741526,1.44357685217348,1.19535379927889,1.35616177562889,1.29275360629187,3.00362278493767,1.45416559780401,1.46990885738364,1.84802118315295,1.37852805951426,1.20162200397468,1.38407666062613,0.807361439533192,0.807361439533192,1.39508960137226,1.08407152056007,-1.57152524224268e-08,1.99996750008998,1.16993512650661,1.316157563967,3.40464767013393,1.42762084508111,2.55824316691155,1.65077492612669,1.50078148438499,0.765540375264906,1.29275360629187
"ENSG00000115457",5.91341291214388,4.61178410382648,5.95561214699385,5.48641245259423,9.49789475249335,9.96873902102451,5.85826076792883,10.500295373253,4.93780660112246,4.62406333698669,2.65075519004897,4.69600337467281,3.20002957132205,7.07731194056909,1.4750928805228,1.80320917723781,2.61116770290487,1.42762084508111,2.02857014719582,1.98184972412821,1.81966280068104,1.84802118315295,1.71810328073022,2.18904754073919,1.7781732148344,2.15705229164552,2.46463393562146,2.32772394086256,2.29864106808844,2.08067236663099,3.92981104119905,1.59456907969164,1.83993785709598,2.71586257663313,1.76550974528618,4.08662500114147,0.669015601438227,2.58978456770432,1.65992519289022,1.04263163829409,4.69321525283864,3.0635013826592,3.73224109064542,1.91455959095577,1.7866173310005,1.96351109661247,3.21563743656882,3.45945675100991,1.26902261495692,4.03125559738786,1.1374837886789,3.97724165908468,1.67810000565871,1.83590275001558,2.45154283893552,2.43831509178304,2.87577109855454,2.06001858055482,1.97819056562232,2.29274672125266,2.19850537806687,2.03559855273602,2.80529516954724,2.62297171391808,2.21103812803528,1.59456907969164,1.73548787434457,1.90692277168855,1.5058976541285,-1.57152524224268e-08,3.74954379185647,2.22651029973919,2.08403443800962,6.1362372142387,2.15705229164552,3.07892130560011,2.59454024163049,3.26150745910702,0.978174336475226,1.23880585206369
"ENSG00000115884",4.36594705311474,1.56560410857404,2.41950065416507,2.29569312572438,6.44563077924125,2.96343323801758,2.71806752767956,4.45219084252337,0.799067951821434,1.10434317316511,0.516027271053183,1.96351109661247,0.2986649344837,1.10434317316511,0.137501026492167,0.400526937297596,0.36737308274667,0.505893260531457,0.263039865293563,0.226513173127315,0.41142546871203,0.879715956322992,0.722454405769669,0.422221894295255,0.333419236285409,0.622930175564276,0.201631175400006,0.443614417751655,0.918387489927324,0.839937669571167,0.622930175564276,1.04965224991512,0.443614417751655,0.189037897631743,0.400526937297596,0.856001427942224,0.15055651843769,0.516027271053183,0.263039865293563,0.286877837383047,1.06352846791354,0.555816486699967,0.879715956322992,0.23879274945159,0.505893260531457,0.41142546871203,0.389570020185858,0.432948244131986,0.23879274945159,0.650778142954816,0.201631175400006,0.46467850914319,0.495692160577013,0.263039865293563,0.526083952573338,0.526083952573338,0.214120281650427,0.226513173127315,0.443614417751655,0.46467850914319,0.432948244131986,0.189037897631743,0.545956163526288,0.321936273706465,0.422221894295255,0.400526937297596,0.176318284277183,0.696007163345216,0.925999887478698,-1.57152524224268e-08,1.62294591449378,0.356134582211424,0.704867353785679,1.89915416758561,0.378503428699139,0.454178305514821,0.58496834289468,0.933561687638271,0.214120281650427,0.454178305514821
"ENSG00000117399",4.31907482254246,2.16031259698864,2.24486814430648,3.02860331869983,4.73717711452551,6.70607067744311,6.06755109602697,5.88824095301946,3.1292985609646,2.55093954103693,2.6415106616794,3.85798624235713,1.56070584236227,3.51849053389558,0.565594316150026,0.871834393063062,0.669015601438227,-1.57152524224268e-08,0.58496834289468,0.475073487060687,0.23879274945159,1.42222062869628,0.475073487060687,0.084066966502593,0.084066966502593,0.545956163526288,0.565594316150026,0.389570020185858,0.378503428699139,0.782420652403773,0.790753737122801,0.084066966502593,0.275004448541106,0.2986649344837,0.2986649344837,0.454178305514821,0.594550175183404,0.505893260531457,0.2986649344837,0.214120281650427,0.400526937297596,0.176318284277183,0.378503428699139,0.34483601749216,0.526083952573338,0.176318284277183,0.226513173127315,0.310339138816876,0.226513173127315,0.378503428699139,0.485434233746944,0.516027271053183,0.565594316150026,0.226513173127315,1.57529313218458,0.879715956322992,0.321936273706465,1.02858442607266,0.15055651843769,0.58496834289468,0.454178305514821,1.00720405356329,1.1763404737818,0.275004448541106,1.46467151517696,0.565594316150026,0.918387489927324,0.632259604337141,0.622930175564276,-1.57152524224268e-08,0.831879674807896,0.356134582211424,0.356134582211424,2.90111805154877,0.856001427942224,1.13094532873489,1.33915294741526,0.475073487060687,0.333419236285409,0.250954424227243
"ENSG00000117724",4.26981722604001,3.93541850289437,1.95607918033573,4.77348260253904,6.12184561288171,6.20141929899398,1.61822006822015,7.22258239088319,3.42894070131049,3.02149739603709,2.36734664128726,4.43425418508144,0.863959143812243,3.4880331572692,0.15055651843769,0.555816486699967,0.250954424227243,0.286877837383047,0.111033883550311,0.214120281650427,0.925999887478698,1.99277114563008,0.895309498828335,0.286877837383047,0.286877837383047,0.310339138816876,0.201631175400006,0.0285684699491018,0.056584800958701,0.678058046144846,1.63689653937898,0.214120281650427,0.321936273706465,0.41142546871203,0.34483601749216,0.333419236285409,0.097613262755309,0.622930175564276,0.176318284277183,0.042643975470667,0.495692160577013,0.641555855297047,0.687043882145469,0.163501006167216,1.67810000565871,0.0703873337062246,0.74845040866995,0.823748155783488,0.15055651843769,1.06352846791354,0.097613262755309,0.201631175400006,0.696007163345216,0.2986649344837,0.765540375264906,0.713697275872429,0.992789863159715,0.887510993793534,0.15055651843769,0.378503428699139,0.659920855917282,0.495692160577013,0.46467850914319,0.214120281650427,0.176318284277183,-1.57152524224268e-08,0.15055651843769,2.34199921970231,0.176318284277183,8.44314690010372,1.1763404737818,0.475073487060687,3.39369344639922,1.52104450551416,0.275004448541106,1.16993512650661,1.63689653937898,1.64614182849354,0.056584800958701,0.201631175400006
"ENSG00000118193",0.992789863159715,0.863959143812243,0.176318284277183,1.15057991651262,2.42495189726093,3.12097486311776,0.356134582211424,3.94299099096279,0.545956163526288,0.432948244131986,0.201631175400006,0.985488023405897,0.286877837383047,0.848008410864909,0.014354777466893,0.056584800958701,0.042643975470667,0.014354777466893,0.014354777466893,-1.57152524224268e-08,0.042643975470667,0.014354777466893,0.056584800958701,0.0285684699491018,0.042643975470667,0.014354777466893,0.014354777466893,0.056584800958701,0.0285684699491018,0.226513173127315,0.111033883550311,0.0285684699491018,0.014354777466893,0.0285684699491018,0.014354777466893,0.111033883550311,0.014354777466893,0.056584800958701,0.014354777466893,0.0285684699491018,0.0285684699491018,0.0285684699491018,0.0285684699491018,0.042643975470667,0.014354777466893,0.0285684699491018,0.042643975470667,0.0285684699491018,0.014354777466893,0.014354777466893,0.042643975470667,0.0285684699491018,0.056584800958701,0.056584800958701,0.0285684699491018,0.0285684699491018,-1.57152524224268e-08,0.111033883550311,0.042643975470667,0.042643975470667,0.042643975470667,0.084066966502593,0.042643975470667,0.097613262755309,0.056584800958701,0.056584800958701,0.014354777466893,0.056584800958701,0.0703873337062246,-1.57152524224268e-08,0.0285684699491018,0.0703873337062246,0.0703873337062246,0.2986649344837,0.042643975470667,0.042643975470667,-1.57152524224268e-08,0.042643975470667,0.014354777466893,0.014354777466893
"ENSG00000118271",-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.056584800958701,0.097613262755309,0.75704057655925,0.0285684699491018,0.422221894295255,0.111033883550311,0.111033883550311,-1.57152524224268e-08,-1.57152524224268e-08,0.056584800958701,0.678058046144846,1.12432327842558,7.46756595906392,0.823748155783488,0.485434233746944,0.848008410864909,1.3045126815928,3.33914458982329,4.43959589587283,0.895309498828335,3.37154020066301,2.49311538079592,0.903017485552586,2.18272595761733,0.321936273706465,0.201631175400006,0.226513173127315,4.35966751320011,0.422221894295255,0.23879274945159,0.097613262755309,1.00720405356329,4.75537362256273,3.11938167275396,3.66789915788173,3.56557342878158,3.65076981685307,8.07814294417772,5.69989672639151,5.7336432724722,2.09084237591416,6.75599668101651,0.687043882145469,0.0703873337062246,2.94670669959712,1.52606891038018,4.72736047886103,3.36458522218828,5.18507079857143,0.111033883550311,0.378503428699139,3.52734752193842,4.59279844493488,2.43024491951928,4.26156906513795,4.54040463310483,3.32914413243611,1.76974936089984,2.03212075393997,2.04612395963622,1.79907181038726,3.43565588682305,3.23877440890554,3.34482390821698,2.09084237591416,6.05356363864574,-1.57152524224268e-08,9.67446482451746,4.52040813142886,0.918387489927324,6.98750268870927,4.01342369014311,1.08407152056007,6.52137548343245,6.58558515994973,0.226513173127315,2.06351787942564
"ENSG00000121152",3.82886461393538,2.66902496578121,1.24487053134374,3.60049727237626,5.37261369180647,5.16873475180073,2.03559855273602,4.7980590731082,2.07380294650216,2.22344368421691,1.29275360629187,3.29864972507762,0.704867353785679,2.40049914487118,0.475073487060687,0.356134582211424,0.321936273706465,0.176318284277183,0.15055651843769,0.263039865293563,0.250954424227243,0.978174336475226,0.378503428699139,0.163501006167216,0.137501026492167,0.201631175400006,0.15055651843769,0.15055651843769,0.389570020185858,0.74845040866995,0.2986649344837,0.23879274945159,0.2986649344837,0.214120281650427,0.189037897631743,0.475073487060687,0.356134582211424,0.189037897631743,0.189037897631743,0.263039865293563,0.189037897631743,0.400526937297596,0.275004448541106,0.263039865293563,0.275004448541106,0.400526937297596,0.422221894295255,0.565594316150026,0.250954424227243,0.15055651843769,0.2986649344837,0.443614417751655,0.659920855917282,0.097613262755309,0.925999887478698,0.333419236285409,0.333419236285409,0.286877837383047,0.34483601749216,0.214120281650427,0.536053105960535,0.713697275872429,0.555816486699967,0.632259604337141,0.536053105960535,0.963465713162307,0.226513173127315,0.176318284277183,0.34483601749216,-1.57152524224268e-08,0.739854261639821,0.250954424227243,0.485434233746944,0.823748155783488,0.799067951821434,0.910726136775185,0.999978992078611,0.321936273706465,0.097613262755309,0.226513173127315
"ENSG00000122735",1.28094237366227,0.422221894295255,0.879715956322992,0.189037897631743,0.163501006167216,0.176318284277183,0.34483601749216,1.20791119122422,1.11104852741775,0.713697275872429,0.250954424227243,0.505893260531457,0.918387489927324,0.58496834289468,1.3334115699462,1.23880585206369,1.58014999843117,1.70046322781412,0.604086653010442,1.61822006822015,1.15702672914895,1.48028737335195,0.713697275872429,0.739854261639821,0.910726136775185,0.214120281650427,2.22651029973919,1.32768516058368,0.659920855917282,1.29275360629187,3.10938520624511,0.565594316150026,1.26305953305983,1.3045126815928,1.79074027417847,3.4776518223072,0.2986649344837,1.87579463644099,0.910726136775185,1.61350167772513,5.05133295704116,3.45418445099427,4.01520623016775,1.25699756969054,1.62294591449378,1.04263163829409,1.16349700625866,3.51849053389558,0.58496834289468,3.96441452858094,0.773987400246651,1.84397733731104,1.57529313218458,1.36177864085372,1.02858442607266,2.01793533248056,1.10434317316511,0.226513173127315,1.32191369916922,0.807361439533192,1.54599631650442,0.58496834289468,1.81149819478023,1.53608008337263,0.454178305514821,0.124327270460246,0.226513173127315,2.08747541993827,2.04961260231865,-1.57152524224268e-08,4.49574085861629,1.02858442607266,1.41683239866187,0.933561687638271,0.963465713162307,1.1763404737818,1.61822006822015,3.92121590381675,0.58496834289468,1.03564304866388
"ENSG00000123485",2.53850769174994,1.80320917723781,0.739854261639821,2.5184978518275,4.71264043778286,5.03213346830323,1.9222110122143,4.60468720004979,1.46990885738364,1.316157563967,0.739854261639821,2.46987774939562,0.189037897631743,1.6825739688069,0.0703873337062246,0.124327270460246,-1.57152524224268e-08,0.0285684699491018,-1.57152524224268e-08,0.124327270460246,0.0285684699491018,0.163501006167216,0.111033883550311,0.163501006167216,0.056584800958701,0.176318284277183,0.014354777466893,0.097613262755309,0.014354777466893,0.084066966502593,0.097613262755309,0.189037897631743,0.014354777466893,-1.57152524224268e-08,-1.57152524224268e-08,0.15055651843769,-1.57152524224268e-08,0.084066966502593,0.056584800958701,0.042643975470667,0.333419236285409,0.189037897631743,0.0703873337062246,0.056584800958701,0.15055651843769,0.250954424227243,0.124327270460246,0.226513173127315,-1.57152524224268e-08,0.124327270460246,0.097613262755309,0.014354777466893,0.0703873337062246,0.0703873337062246,-1.57152524224268e-08,0.084066966502593,0.084066966502593,0.111033883550311,0.201631175400006,0.137501026492167,0.084066966502593,0.0703873337062246,0.189037897631743,0.23879274945159,0.014354777466893,0.286877837383047,-1.57152524224268e-08,0.097613262755309,0.124327270460246,-1.57152524224268e-08,0.176318284277183,0.0703873337062246,0.0285684699491018,0.739854261639821,0.15055651843769,0.485434233746944,-1.57152524224268e-08,0.056584800958701,0.214120281650427,-1.57152524224268e-08
"ENSG00000124253",0.014354777466893,0.0285684699491018,0.056584800958701,0.014354777466893,-1.57152524224268e-08,0.042643975470667,0.0285684699491018,0.263039865293563,0.41142546871203,0.432948244131986,0.163501006167216,0.014354777466893,0.495692160577013,0.014354777466893,0.163501006167216,0.485434233746944,0.189037897631743,0.0703873337062246,0.604086653010442,0.895309498828335,0.34483601749216,0.526083952573338,0.34483601749216,0.263039865293563,1.13094532873489,0.124327270460246,0.111033883550311,0.622930175564276,0.201631175400006,0.0703873337062246,0.214120281650427,2.41413539289287,0.641555855297047,0.263039865293563,0.555816486699967,0.400526937297596,0.475073487060687,0.594550175183404,1.80320917723781,1.50078148438499,1.54100091114551,1.25699756969054,0.201631175400006,1.09761144090414,0.36737308274667,0.137501026492167,0.124327270460246,1.18271243746554,0.124327270460246,0.895309498828335,0.056584800958701,-1.57152524224268e-08,0.097613262755309,0.36737308274667,1.09761144090414,0.58496834289468,1.53608008337263,1.4750928805228,0.097613262755309,0.565594316150026,0.084066966502593,0.622930175564276,0.704867353785679,0.659920855917282,1.18271243746554,0.0285684699491018,0.111033883550311,0.23879274945159,0.485434233746944,-1.57152524224268e-08,0.275004448541106,0.575314001522003,0.15055651843769,2.95419524857952,0.475073487060687,1.56070584236227,0.250954424227243,0.189037897631743,0.2986649344837,0.111033883550311
"ENSG00000124374",2.19217218146969,1.98910263322268,4.10686965317575,2.09084237591416,3.00721271632903,2.96343323801758,1.46990885738364,1.97819056562232,4.11355895149502,2.86394339469561,5.17476291903427,3.03035862044331,3.26903468702814,2.65992674445735,4.99821471884224,4.74901827879064,5.18866932245002,6.32676798629298,6.43960084003244,5.8760509853417,4.76712420724472,6.19786823058825,4.25019654472272,4.20712115352529,5.16630424257959,4.73169102593943,4.78919045533236,5.10227886093367,6.36963578931488,4.09933470269411,4.94390169210067,5.64528773262458,4.99550232190476,6.69458211341919,5.17592974393256,4.99821471884224,6.13012545839614,4.54595611375681,6.19688184408576,4.90734422941134,4.0513571367454,4.5921274313451,4.82679956597245,5.09761868095671,3.88948277643168,5.80039569151128,5.15862460446456,5.28358455532628,5.39027991132907,4.48733166503754,5.73629262801293,5.16474877815523,5.22106734046388,4.39784181905251,7.55309466330019,6.07257526188139,5.73197520747026,5.50685000268822,4.23958667092217,4.83538720831201,5.06908500216031,7.02312352319567,5.16990143778832,6.11997288644207,6.15565929391206,5.95049600049971,5.98779159855766,4.53542825797354,5.73334890537739,-1.57152524224268e-08,6.09297016166536,5.22496035080982,4.80114428643144,1.6415156956281,6.01505963928773,6.08410228413074,5.75915942827401,5.18186151808806,5.53071833420821,4.00001240201274
"ENSG00000124766",6.1570396852627,5.20316322802111,2.31036830987079,5.48699908498542,5.58288709854765,7.0233219871831,6.2333842930535,6.25420614106668,5.63225440586363,6.21157996371933,4.97080776001696,6.70953722841957,3.60407647277119,5.98690577073102,1.67810000565871,1.8639498404754,1.1763404737818,1.70046322781412,1.56070584236227,1.59932433604982,1.68705420958949,1.50078148438499,1.996367824148,1.75275164287851,1.57529313218458,2.03559855273602,1.65077492612669,1.90692277168855,1.57529313218458,2.03559855273602,2.37848513614839,1.95236818873776,2.38681200972806,1.58494838220413,1.43297002846825,1.72681916647702,1.57044449766898,1.72249322968059,1.8278456852217,1.38407666062613,1.97088170336076,1.54100091114551,1.89915416758561,1.8639498404754,1.85996139538859,1.92980320550545,1.73115071789089,1.46990885738364,1.46990885738364,2.35614826636533,1.1763404737818,1.73983062623334,2.07037204489893,1.22650323616547,2.16668406735687,1.98551202718518,1.25095384482465,1.20162200397468,1.41683239866187,1.88752991365613,2.00357016847514,1.61350167772513,2.07723638846762,1.56070584236227,1.8797267340026,1.05660092680878,1.07038174207073,2.18584675312219,1.73983062623334,-1.57152524224268e-08,2.89531587394452,1.95236818873776,2.04263800658782,2.28391675858572,2.17633428040241,1.40596736413339,1.6959643144576,2.04263800658782,0.941119233104861,1.82375196204106
"ENSG00000125378",2.58011598912544,2.41681744954298,1.73548787434457,2.90302403093665,7.21602663775741,0.687043882145469,0.15055651843769,2.53602398172824,1.1374837886789,2.78449325002978,2.67804950087704,3.01790244005995,1.58014999843117,3.28688514082846,0.536053105960535,0.516027271053183,0.918387489927324,0.163501006167216,0.485434233746944,0.422221894295255,0.632259604337141,0.454178305514821,0.650778142954816,0.356134582211424,0.933561687638271,0.286877837383047,0.0703873337062246,0.475073487060687,0.704867353785679,1.316157563967,1.16993512650661,1.06352846791354,0.111033883550311,0.34483601749216,0.604086653010442,2.15379411159907,0.903017485552586,1.28689866693004,0.226513173127315,0.650778142954816,0.58496834289468,0.475073487060687,0.790753737122801,0.575314001522003,0.659920855917282,0.321936273706465,0.73117441095344,0.555816486699967,0.516027271053183,0.831879674807896,1.07038174207073,0.713697275872429,0.443614417751655,0.505893260531457,0.565594316150026,0.604086653010442,0.495692160577013,0.555816486699967,0.73117441095344,0.137501026492167,0.485434233746944,0.641555855297047,0.263039865293563,0.226513173127315,0.978174336475226,0.201631175400006,0.226513173127315,0.687043882145469,0.124327270460246,-1.57152524224268e-08,2.22344368421691,0.378503428699139,0.475073487060687,3.53730637670902,0.555816486699967,1.08407152056007,1.03564304866388,1.10434317316511,0.263039865293563,0.422221894295255
"ENSG00000125845",3.64957325904935,5.84745090817747,2.30454155713793,6.37259958258585,3.21563743656882,2.99460978823074,4.27873192720281,2.68032837388335,1.96351109661247,4.90444419844801,3.93644670290012,5.45151768686085,3.17794626975467,4.4235736409572,0.594550175183404,0.831879674807896,1.01436395319743,0.650778142954816,0.443614417751655,0.799067951821434,0.765540375264906,1.2203239161193,0.632259604337141,0.545956163526288,0.704867353785679,0.356134582211424,0.422221894295255,0.650778142954816,0.604086653010442,1.73548787434457,1.12432327842558,1.49567519477961,1.10434317316511,0.722454405769669,0.378503428699139,1.59932433604982,0.526083952573338,1.79493921572824,0.46467850914319,0.321936273706465,0.432948244131986,0.871834393063062,0.74845040866995,0.545956163526288,0.650778142954816,0.687043882145469,0.933561687638271,0.925999887478698,0.454178305514821,0.73117441095344,0.790753737122801,0.604086653010442,1.16349700625866,0.622930175564276,1.33915294741526,1.1374837886789,0.659920855917282,0.565594316150026,1.53103719327095,1.01436395319743,0.831879674807896,1.20791119122422,1.11104852741775,0.641555855297047,0.933561687638271,0.2986649344837,0.389570020185858,0.948623484540484,1.07726468373127,-1.57152524224268e-08,2.33630096760696,0.903017485552586,0.925999887478698,1.57044449766898,0.910726136775185,1.44889732130762,1.51602942637938,0.799067951821434,0.2986649344837,0.594550175183404
