"","target","p","padj"
"CHEMBL2319","CHEMBL2319",0.218,1
"CHEMBL5358","CHEMBL5358",0.218,1
"CHEMBL5413","CHEMBL5413",0.218,1
"CHEMBL5971","CHEMBL5971",0.218,1
"CHEMBL1741203","CHEMBL1741203",0.219,1
"CHEMBL4051","CHEMBL4051",0.22,1
"CHEMBL4375","CHEMBL4375",0.22,1
"CHEMBL2470","CHEMBL2470",0.221,1
"CHEMBL2095198","CHEMBL2095198",0.222,1
"CHEMBL2189158","CHEMBL2189158",0.222,1
"CHEMBL2815","CHEMBL2815",0.222,1
"CHEMBL5907","CHEMBL5907",0.222,1
"CHEMBL2708","CHEMBL2708",0.224,1
"CHEMBL4247","CHEMBL4247",0.225,1
"CHEMBL3216","CHEMBL3216",0.226,1
"CHEMBL5260","CHEMBL5260",0.226,1
"CHEMBL2096664","CHEMBL2096664",0.229,1
"CHEMBL2916","CHEMBL2916",0.23,1
"CHEMBL3884","CHEMBL3884",0.23,1
"CHEMBL5940","CHEMBL5940",0.23,1
"CHEMBL2094110","CHEMBL2094110",0.231,1
"CHEMBL2789","CHEMBL2789",0.231,1
"CHEMBL1764946","CHEMBL1764946",0.232,1
"CHEMBL1795139","CHEMBL1795139",0.232,1
"CHEMBL1973","CHEMBL1973",0.232,1
"CHEMBL2024","CHEMBL2024",0.232,1
"CHEMBL2079849","CHEMBL2079849",0.232,1
"CHEMBL2095197","CHEMBL2095197",0.232,1
"CHEMBL2111453","CHEMBL2111453",0.232,1
"CHEMBL2163174","CHEMBL2163174",0.232,1
"CHEMBL2480","CHEMBL2480",0.232,1
"CHEMBL3154","CHEMBL3154",0.232,1
"CHEMBL3360","CHEMBL3360",0.232,1
"CHEMBL3412","CHEMBL3412",0.232,1
"CHEMBL3570","CHEMBL3570",0.232,1
"CHEMBL3719","CHEMBL3719",0.232,1
"CHEMBL4267","CHEMBL4267",0.232,1
"CHEMBL4489","CHEMBL4489",0.232,1
"CHEMBL5464","CHEMBL5464",0.232,1
"CHEMBL2094114","CHEMBL2094114",0.233,1
"CHEMBL2095227","CHEMBL2095227",0.234,1
"CHEMBL2872","CHEMBL2872",0.234,1
"CHEMBL3198","CHEMBL3198",0.234,1
"CHEMBL3246","CHEMBL3246",0.234,1
"CHEMBL3305","CHEMBL3305",0.235,1
"CHEMBL3724","CHEMBL3724",0.235,1
"CHEMBL3923","CHEMBL3923",0.235,1
"CHEMBL2096986","CHEMBL2096986",0.236,1
"CHEMBL2363049","CHEMBL2363049",0.236,1
"CHEMBL2595","CHEMBL2595",0.236,1
"CHEMBL4125","CHEMBL4125",0.237,1
"CHEMBL4376","CHEMBL4376",0.237,1
"CHEMBL2593","CHEMBL2593",0.238,1
"CHEMBL3041","CHEMBL3041",0.238,1
"CHEMBL4592","CHEMBL4592",0.238,1
"CHEMBL2097166","CHEMBL2097166",0.239,1
"CHEMBL4282","CHEMBL4282",0.239,1
"CHEMBL2111473","CHEMBL2111473",0.24,1
"CHEMBL4323","CHEMBL4323",0.24,1
"CHEMBL278","CHEMBL278",0.241,1
"CHEMBL4464","CHEMBL4464",0.241,1
"CHEMBL4644","CHEMBL4644",0.241,1
"CHEMBL4825","CHEMBL4825",0.241,1
"CHEMBL1907598","CHEMBL1907598",0.242,1
"CHEMBL1943","CHEMBL1943",0.244,1
"CHEMBL2273","CHEMBL2273",0.244,1
"CHEMBL2322","CHEMBL2322",0.244,1
"CHEMBL2323","CHEMBL2323",0.244,1
"CHEMBL2452","CHEMBL2452",0.244,1
"CHEMBL2632","CHEMBL2632",0.244,1
"CHEMBL286","CHEMBL286",0.244,1
"CHEMBL2937","CHEMBL2937",0.244,1
"CHEMBL3965","CHEMBL3965",0.244,1
"CHEMBL4800","CHEMBL4800",0.244,1
"CHEMBL4801","CHEMBL4801",0.244,1
"CHEMBL5462","CHEMBL5462",0.244,1
"CHEMBL246","CHEMBL246",0.245,1
"CHEMBL4124","CHEMBL4124",0.245,1
"CHEMBL4899","CHEMBL4899",0.245,1
"CHEMBL2335","CHEMBL2335",0.246,1
"CHEMBL3833","CHEMBL3833",0.246,1
"CHEMBL1870","CHEMBL1870",0.249,1
"CHEMBL2004","CHEMBL2004",0.249,1
"CHEMBL2061","CHEMBL2061",0.249,1
"CHEMBL2243","CHEMBL2243",0.249,1
"CHEMBL2326","CHEMBL2326",0.249,1
"CHEMBL2792","CHEMBL2792",0.249,1
"CHEMBL4047","CHEMBL4047",0.249,1
"CHEMBL4402","CHEMBL4402",0.249,1
"CHEMBL4431","CHEMBL4431",0.249,1
"CHEMBL5936","CHEMBL5936",0.25,1
"CHEMBL2871","CHEMBL2871",0.251,1
"CHEMBL1957","CHEMBL1957",0.252,1
"CHEMBL2276","CHEMBL2276",0.254,1
"CHEMBL3892","CHEMBL3892",0.254,1
"CHEMBL1075322","CHEMBL1075322",0.255,1
"CHEMBL252","CHEMBL252",0.255,1
"CHEMBL3125","CHEMBL3125",0.256,1
"CHEMBL2110","CHEMBL2110",0.257,1
"CHEMBL3922","CHEMBL3922",0.258,1
"CHEMBL4028","CHEMBL4028",0.258,1
"CHEMBL3510","CHEMBL3510",0.259,1
"CHEMBL2034","CHEMBL2034",0.26,1
"CHEMBL3553","CHEMBL3553",0.26,1
"CHEMBL6044","CHEMBL6044",0.26,1
"CHEMBL4309","CHEMBL4309",0.261,1
"CHEMBL4972","CHEMBL4972",0.262,1
"CHEMBL1782","CHEMBL1782",0.263,1
"CHEMBL5925","CHEMBL5925",0.263,1
"CHEMBL1293266","CHEMBL1293266",0.264,1
"CHEMBL1255137","CHEMBL1255137",0.265,1
"CHEMBL312","CHEMBL312",0.265,1
"CHEMBL2111385","CHEMBL2111385",0.266,1
"CHEMBL2111386","CHEMBL2111386",0.267,1
"CHEMBL2111464","CHEMBL2111464",0.267,1
"CHEMBL3399","CHEMBL3399",0.267,1
"CHEMBL3744","CHEMBL3744",0.267,1
"CHEMBL2097167","CHEMBL2097167",0.268,1
"CHEMBL237","CHEMBL237",0.268,1
"CHEMBL3038479","CHEMBL3038479",0.268,1
"CHEMBL3906","CHEMBL3906",0.268,1
"CHEMBL4816","CHEMBL4816",0.268,1
"CHEMBL4660","CHEMBL4660",0.269,1
"CHEMBL5028","CHEMBL5028",0.269,1
"CHEMBL4979","CHEMBL4979",0.27,1
"CHEMBL5856","CHEMBL5856",0.27,1
"CHEMBL2854","CHEMBL2854",0.271,1
"CHEMBL2993","CHEMBL2993",0.271,1
"CHEMBL2755","CHEMBL2755",0.272,1
"CHEMBL2535","CHEMBL2535",0.273,1
"CHEMBL3437","CHEMBL3437",0.275,1
"CHEMBL4600","CHEMBL4600",0.275,1
"CHEMBL3522","CHEMBL3522",0.277,1
"CHEMBL4306","CHEMBL4306",0.277,1
"CHEMBL4317","CHEMBL4317",0.277,1
"CHEMBL2096980","CHEMBL2096980",0.278,1
"CHEMBL3024","CHEMBL3024",0.278,1
"CHEMBL3161","CHEMBL3161",0.278,1
"CHEMBL3785","CHEMBL3785",0.278,1
"CHEMBL1075284","CHEMBL1075284",0.279,1
"CHEMBL5659","CHEMBL5659",0.279,1
"CHEMBL2088","CHEMBL2088",0.28,1
"CHEMBL5198","CHEMBL5198",0.28,1
"CHEMBL6002","CHEMBL6002",0.28,1
"CHEMBL2111369","CHEMBL2111369",0.281,1
"CHEMBL2203","CHEMBL2203",0.281,1
"CHEMBL1907593","CHEMBL1907593",0.282,1
"CHEMBL2395","CHEMBL2395",0.282,1
"CHEMBL4234","CHEMBL4234",0.282,1
"CHEMBL4273","CHEMBL4273",0.282,1
"CHEMBL1886","CHEMBL1886",0.283,1
"CHEMBL1907602","CHEMBL1907602",0.283,1
"CHEMBL1907603","CHEMBL1907603",0.283,1
"CHEMBL3004","CHEMBL3004",0.283,1
"CHEMBL4791","CHEMBL4791",0.283,1
"CHEMBL3870","CHEMBL3870",0.285,1
"CHEMBL3881","CHEMBL3881",0.285,1
"CHEMBL2592","CHEMBL2592",0.286,1
"CHEMBL3808","CHEMBL3808",0.286,1
"CHEMBL6000","CHEMBL6000",0.287,1
"CHEMBL266","CHEMBL266",0.288,1
"CHEMBL4619","CHEMBL4619",0.289,1
"CHEMBL3829","CHEMBL3829",0.29,1
"CHEMBL6123","CHEMBL6123",0.29,1
"CHEMBL6006","CHEMBL6006",0.291,1
"CHEMBL3145","CHEMBL3145",0.293,1
"CHEMBL3729","CHEMBL3729",0.293,1
"CHEMBL1293191","CHEMBL1293191",0.294,1
"CHEMBL3091","CHEMBL3091",0.294,1
"CHEMBL3142","CHEMBL3142",0.294,1
"CHEMBL2079848","CHEMBL2079848",0.295,1
"CHEMBL2327","CHEMBL2327",0.295,1
"CHEMBL3243","CHEMBL3243",0.295,1
"CHEMBL5102","CHEMBL5102",0.295,1
"CHEMBL1784","CHEMBL1784",0.296,1
"CHEMBL2384","CHEMBL2384",0.297,1
"CHEMBL244","CHEMBL244",0.298,1
"CHEMBL1828","CHEMBL1828",0.299,1
"CHEMBL4484","CHEMBL4484",0.299,1
"CHEMBL4198","CHEMBL4198",0.3,1
"CHEMBL6009","CHEMBL6009",0.3,1
"CHEMBL2094135","CHEMBL2094135",0.301,1
"CHEMBL4093","CHEMBL4093",0.304,1
"CHEMBL4633","CHEMBL4633",0.304,1
"CHEMBL2095152","CHEMBL2095152",0.306,1
"CHEMBL2221347","CHEMBL2221347",0.309,1
"CHEMBL3259470","CHEMBL3259470",0.309,1
"CHEMBL3259471","CHEMBL3259471",0.309,1
"CHEMBL3594","CHEMBL3594",0.309,1
"CHEMBL6136","CHEMBL6136",0.309,1
"CHEMBL2094","CHEMBL2094",0.31,1
"CHEMBL1293224","CHEMBL1293224",0.311,1
"CHEMBL2111328","CHEMBL2111328",0.311,1
"CHEMBL5024","CHEMBL5024",0.311,1
"CHEMBL5969","CHEMBL5969",0.311,1
"CHEMBL2345","CHEMBL2345",0.313,1
"CHEMBL2971","CHEMBL2971",0.314,1
"CHEMBL3038506","CHEMBL3038506",0.314,1
"CHEMBL4225","CHEMBL4225",0.315,1
"CHEMBL2321614","CHEMBL2321614",0.316,1
"CHEMBL3438","CHEMBL3438",0.316,1
"CHEMBL3614","CHEMBL3614",0.316,1
"CHEMBL3535","CHEMBL3535",0.319,1
"CHEMBL2123","CHEMBL2123",0.32,1
"CHEMBL4714","CHEMBL4714",0.32,1
"CHEMBL2383","CHEMBL2383",0.321,1
"CHEMBL5320","CHEMBL5320",0.321,1
"CHEMBL2095158","CHEMBL2095158",0.322,1
"CHEMBL4227","CHEMBL4227",0.322,1
"CHEMBL1293226","CHEMBL1293226",0.323,1
"CHEMBL4070","CHEMBL4070",0.323,1
"CHEMBL3197","CHEMBL3197",0.325,1
"CHEMBL1875","CHEMBL1875",0.327,1
"CHEMBL4429","CHEMBL4429",0.327,1
"CHEMBL5393","CHEMBL5393",0.328,1
"CHEMBL1910","CHEMBL1910",0.33,1
"CHEMBL2286","CHEMBL2286",0.331,1
"CHEMBL2659","CHEMBL2659",0.331,1
"CHEMBL3263","CHEMBL3263",0.333,1
"CHEMBL284","CHEMBL284",0.334,1
"CHEMBL5347","CHEMBL5347",0.334,1
"CHEMBL1293267","CHEMBL1293267",0.335,1
"CHEMBL1907594","CHEMBL1907594",0.335,1
"CHEMBL2428","CHEMBL2428",0.337,1
"CHEMBL3038484","CHEMBL3038484",0.337,1
"CHEMBL3736","CHEMBL3736",0.337,1
"CHEMBL4508","CHEMBL4508",0.337,1
"CHEMBL5845","CHEMBL5845",0.337,1
"CHEMBL2095157","CHEMBL2095157",0.342,1
"CHEMBL2723","CHEMBL2723",0.342,1
"CHEMBL4338","CHEMBL4338",0.343,1
"CHEMBL1075138","CHEMBL1075138",0.344,1
"CHEMBL4136","CHEMBL4136",0.344,1
"CHEMBL5284","CHEMBL5284",0.345,1
"CHEMBL2531","CHEMBL2531",0.346,1
"CHEMBL4208","CHEMBL4208",0.348,1
"CHEMBL4394","CHEMBL4394",0.351,1
"CHEMBL3384","CHEMBL3384",0.352,1
"CHEMBL1649052","CHEMBL1649052",0.353,1
"CHEMBL2073670","CHEMBL2073670",0.353,1
"CHEMBL4720","CHEMBL4720",0.353,1
"CHEMBL1907588","CHEMBL1907588",0.355,1
"CHEMBL2034805","CHEMBL2034805",0.355,1
"CHEMBL2094255","CHEMBL2094255",0.355,1
"CHEMBL2028","CHEMBL2028",0.356,1
"CHEMBL2980","CHEMBL2980",0.356,1
"CHEMBL2693","CHEMBL2693",0.357,1
"CHEMBL317","CHEMBL317",0.357,1
"CHEMBL4576","CHEMBL4576",0.357,1
"CHEMBL5038","CHEMBL5038",0.357,1
"CHEMBL270","CHEMBL270",0.358,1
"CHEMBL4461","CHEMBL4461",0.358,1
"CHEMBL2095182","CHEMBL2095182",0.36,1
"CHEMBL5426","CHEMBL5426",0.36,1
"CHEMBL4518","CHEMBL4518",0.361,1
"CHEMBL6162","CHEMBL6162",0.361,1
"CHEMBL2094134","CHEMBL2094134",0.362,1
"CHEMBL1987","CHEMBL1987",0.363,1
"CHEMBL1878","CHEMBL1878",0.364,1
"CHEMBL2111387","CHEMBL2111387",0.364,1
"CHEMBL3737","CHEMBL3737",0.364,1
"CHEMBL3805","CHEMBL3805",0.364,1
"CHEMBL4662","CHEMBL4662",0.364,1
"CHEMBL3976","CHEMBL3976",0.365,1
"CHEMBL5669","CHEMBL5669",0.365,1
"CHEMBL2027","CHEMBL2027",0.366,1
"CHEMBL2288","CHEMBL2288",0.366,1
"CHEMBL2111322","CHEMBL2111322",0.367,1
"CHEMBL4123","CHEMBL4123",0.367,1
"CHEMBL1770047","CHEMBL1770047",0.369,1
"CHEMBL2073676","CHEMBL2073676",0.369,1
"CHEMBL290","CHEMBL290",0.369,1
"CHEMBL3123","CHEMBL3123",0.369,1
"CHEMBL1907605","CHEMBL1907605",0.37,1
"CHEMBL1921","CHEMBL1921",0.37,1
"CHEMBL3144","CHEMBL3144",0.37,1
"CHEMBL3373","CHEMBL3373",0.37,1
"CHEMBL3636","CHEMBL3636",0.371,1
"CHEMBL4296","CHEMBL4296",0.372,1
"CHEMBL2331070","CHEMBL2331070",0.373,1
"CHEMBL3753","CHEMBL3753",0.373,1
"CHEMBL1808","CHEMBL1808",0.374,1
"CHEMBL1944","CHEMBL1944",0.374,1
"CHEMBL2094109","CHEMBL2094109",0.374,1
"CHEMBL2278","CHEMBL2278",0.374,1
"CHEMBL4336","CHEMBL4336",0.374,1
"CHEMBL3072","CHEMBL3072",0.376,1
"CHEMBL330","CHEMBL330",0.376,1
"CHEMBL3706","CHEMBL3706",0.378,1
"CHEMBL3798","CHEMBL3798",0.378,1
"CHEMBL5951","CHEMBL5951",0.378,1
"CHEMBL1795091","CHEMBL1795091",0.379,1
"CHEMBL1983","CHEMBL1983",0.379,1
"CHEMBL3038499","CHEMBL3038499",0.379,1
"CHEMBL3241","CHEMBL3241",0.379,1
"CHEMBL4079","CHEMBL4079",0.379,1
"CHEMBL5678","CHEMBL5678",0.379,1
"CHEMBL6029","CHEMBL6029",0.379,1
"CHEMBL225","CHEMBL225",0.38,1
"CHEMBL2003","CHEMBL2003",0.381,1
"CHEMBL241","CHEMBL241",0.381,1
"CHEMBL3084","CHEMBL3084",0.381,1
"CHEMBL224","CHEMBL224",0.382,1
"CHEMBL4281","CHEMBL4281",0.382,1
"CHEMBL2111431","CHEMBL2111431",0.383,1
"CHEMBL250","CHEMBL250",0.383,1
"CHEMBL3251","CHEMBL3251",0.383,1
"CHEMBL3272","CHEMBL3272",0.385,1
"CHEMBL2476","CHEMBL2476",0.387,1
"CHEMBL2977","CHEMBL2977",0.387,1
"CHEMBL1825","CHEMBL1825",0.388,1
"CHEMBL5683","CHEMBL5683",0.388,1
"CHEMBL2095191","CHEMBL2095191",0.389,1
"CHEMBL4426","CHEMBL4426",0.389,1
"CHEMBL6007","CHEMBL6007",0.389,1
"CHEMBL4616","CHEMBL4616",0.39,1
"CHEMBL5211","CHEMBL5211",0.39,1
"CHEMBL2382","CHEMBL2382",0.391,1
"CHEMBL1871","CHEMBL1871",0.392,1
"CHEMBL2094254","CHEMBL2094254",0.392,1
"CHEMBL3359","CHEMBL3359",0.392,1
"CHEMBL2096973","CHEMBL2096973",0.393,1
"CHEMBL2331","CHEMBL2331",0.394,1
"CHEMBL2096979","CHEMBL2096979",0.395,1
"CHEMBL254","CHEMBL254",0.395,1
"CHEMBL2864","CHEMBL2864",0.395,1
"CHEMBL3741","CHEMBL3741",0.395,1
"CHEMBL5905","CHEMBL5905",0.395,1
"CHEMBL210","CHEMBL210",0.396,1
"CHEMBL2676","CHEMBL2676",0.396,1
"CHEMBL4054","CHEMBL4054",0.396,1
"CHEMBL1833","CHEMBL1833",0.397,1
"CHEMBL5408","CHEMBL5408",0.397,1
"CHEMBL1795180","CHEMBL1795180",0.398,1
"CHEMBL2474","CHEMBL2474",0.398,1
"CHEMBL3018","CHEMBL3018",0.398,1
"CHEMBL4071","CHEMBL4071",0.398,1
"CHEMBL2508","CHEMBL2508",0.399,1
"CHEMBL2096978","CHEMBL2096978",0.4,1
"CHEMBL2221345","CHEMBL2221345",0.4,1
"CHEMBL3859","CHEMBL3859",0.4,1
"CHEMBL2096661","CHEMBL2096661",0.401,1
"CHEMBL4641","CHEMBL4641",0.401,1
"CHEMBL2095215","CHEMBL2095215",0.402,1
"CHEMBL2096","CHEMBL2096",0.402,1
"CHEMBL2099","CHEMBL2099",0.402,1
"CHEMBL2305","CHEMBL2305",0.402,1
"CHEMBL2443","CHEMBL2443",0.402,1
"CHEMBL2581","CHEMBL2581",0.402,1
"CHEMBL2594","CHEMBL2594",0.402,1
"CHEMBL2602","CHEMBL2602",0.402,1
"CHEMBL3000","CHEMBL3000",0.402,1
"CHEMBL3902","CHEMBL3902",0.402,1
"CHEMBL4026","CHEMBL4026",0.402,1
"CHEMBL5335","CHEMBL5335",0.402,1
"CHEMBL2055","CHEMBL2055",0.404,1
"CHEMBL6005","CHEMBL6005",0.405,1
"CHEMBL2113","CHEMBL2113",0.406,1
"CHEMBL288","CHEMBL288",0.407,1
"CHEMBL3891","CHEMBL3891",0.407,1
"CHEMBL4031","CHEMBL4031",0.407,1
"CHEMBL4106","CHEMBL4106",0.407,1
"CHEMBL4261","CHEMBL4261",0.407,1
"CHEMBL2284","CHEMBL2284",0.408,1
"CHEMBL3409","CHEMBL3409",0.408,1
"CHEMBL3589","CHEMBL3589",0.408,1
"CHEMBL3863","CHEMBL3863",0.408,1
"CHEMBL4181","CHEMBL4181",0.408,1
"CHEMBL1287622","CHEMBL1287622",0.41,1
"CHEMBL1287625","CHEMBL1287625",0.41,1
"CHEMBL4203","CHEMBL4203",0.412,1
"CHEMBL5939","CHEMBL5939",0.412,1
"CHEMBL1641348","CHEMBL1641348",0.413,1
"CHEMBL5048","CHEMBL5048",0.415,1
"CHEMBL3106","CHEMBL3106",0.416,1
"CHEMBL3105","CHEMBL3105",0.417,1
"CHEMBL2736","CHEMBL2736",0.418,1
"CHEMBL4554","CHEMBL4554",0.418,1
"CHEMBL1822","CHEMBL1822",0.42,1
"CHEMBL1955712","CHEMBL1955712",0.42,1
"CHEMBL4361","CHEMBL4361",0.42,1
"CHEMBL4187","CHEMBL4187",0.421,1
"CHEMBL2111344","CHEMBL2111344",0.422,1
"CHEMBL327","CHEMBL327",0.423,1
"CHEMBL2111389","CHEMBL2111389",0.424,1
"CHEMBL3607","CHEMBL3607",0.424,1
"CHEMBL3776","CHEMBL3776",0.424,1
"CHEMBL2252","CHEMBL2252",0.426,1
"CHEMBL2021745","CHEMBL2021745",0.427,1
"CHEMBL1075228","CHEMBL1075228",0.428,1
"CHEMBL2111429","CHEMBL2111429",0.428,1
"CHEMBL3252","CHEMBL3252",0.428,1
"CHEMBL3513","CHEMBL3513",0.428,1
"CHEMBL3602","CHEMBL3602",0.428,1
"CHEMBL291","CHEMBL291",0.429,1
"CHEMBL3721","CHEMBL3721",0.429,1
"CHEMBL4632","CHEMBL4632",0.429,1
"CHEMBL3337","CHEMBL3337",0.43,1
"CHEMBL2096665","CHEMBL2096665",0.431,1
"CHEMBL2002","CHEMBL2002",0.432,1
"CHEMBL3991","CHEMBL3991",0.433,1
"CHEMBL5368","CHEMBL5368",0.433,1
"CHEMBL1944495","CHEMBL1944495",0.434,1
"CHEMBL3266","CHEMBL3266",0.434,1
"CHEMBL4177","CHEMBL4177",0.434,1
"CHEMBL5620","CHEMBL5620",0.434,1
"CHEMBL2095193","CHEMBL2095193",0.435,1
"CHEMBL1697668","CHEMBL1697668",0.436,1
"CHEMBL2406894","CHEMBL2406894",0.436,1
"CHEMBL3924","CHEMBL3924",0.436,1
"CHEMBL2111390","CHEMBL2111390",0.437,1
"CHEMBL4692","CHEMBL4692",0.437,1
"CHEMBL4308","CHEMBL4308",0.438,1
"CHEMBL4654","CHEMBL4654",0.438,1
"CHEMBL4777","CHEMBL4777",0.438,1
"CHEMBL5107","CHEMBL5107",0.438,1
"CHEMBL2111327","CHEMBL2111327",0.439,1
"CHEMBL2111374","CHEMBL2111374",0.439,1
"CHEMBL300","CHEMBL300",0.439,1
"CHEMBL341","CHEMBL341",0.439,1
"CHEMBL343","CHEMBL343",0.439,1
"CHEMBL4963","CHEMBL4963",0.439,1
"CHEMBL2096911","CHEMBL2096911",0.44,1
"CHEMBL3710","CHEMBL3710",0.441,1
"CHEMBL3399910","CHEMBL3399910",0.443,1
"CHEMBL4958","CHEMBL4958",0.443,1
"CHEMBL5043","CHEMBL5043",0.443,1
"CHEMBL4027","CHEMBL4027",0.445,1
"CHEMBL614865","CHEMBL614865",0.445,1
"CHEMBL1914272","CHEMBL1914272",0.446,1
"CHEMBL1255149","CHEMBL1255149",0.447,1
"CHEMBL3921","CHEMBL3921",0.447,1
"CHEMBL1163101","CHEMBL1163101",0.448,1
"CHEMBL6032","CHEMBL6032",0.448,1
"CHEMBL1075133","CHEMBL1075133",0.449,1
"CHEMBL216","CHEMBL216",0.449,1
"CHEMBL308","CHEMBL308",0.449,1
"CHEMBL3819","CHEMBL3819",0.449,1
"CHEMBL4342","CHEMBL4342",0.449,1
"CHEMBL3514","CHEMBL3514",0.45,1
"CHEMBL1743122","CHEMBL1743122",0.451,1
"CHEMBL1790","CHEMBL1790",0.451,1
"CHEMBL298","CHEMBL298",0.451,1
"CHEMBL2120","CHEMBL2120",0.452,1
"CHEMBL3107","CHEMBL3107",0.452,1
"CHEMBL3772","CHEMBL3772",0.452,1
"CHEMBL3045","CHEMBL3045",0.455,1
"CHEMBL5805","CHEMBL5805",0.455,1
"CHEMBL1770046","CHEMBL1770046",0.456,1
"CHEMBL2111436","CHEMBL2111436",0.457,1
"CHEMBL2501","CHEMBL2501",0.457,1
"CHEMBL2722","CHEMBL2722",0.457,1
"CHEMBL2814","CHEMBL2814",0.457,1
"CHEMBL3817","CHEMBL3817",0.457,1
"CHEMBL3912","CHEMBL3912",0.457,1
"CHEMBL4398","CHEMBL4398",0.457,1
"CHEMBL6165","CHEMBL6165",0.457,1
"CHEMBL3368","CHEMBL3368",0.458,1
"CHEMBL3900","CHEMBL3900",0.46,1
"CHEMBL2063","CHEMBL2063",0.461,1
"CHEMBL2094112","CHEMBL2094112",0.461,1
"CHEMBL4909","CHEMBL4909",0.461,1
"CHEMBL5343","CHEMBL5343",0.461,1
"CHEMBL1944490","CHEMBL1944490",0.463,1
"CHEMBL1075162","CHEMBL1075162",0.464,1
"CHEMBL2804","CHEMBL2804",0.464,1
"CHEMBL2885","CHEMBL2885",0.464,1
"CHEMBL2095172","CHEMBL2095172",0.465,1
"CHEMBL2498","CHEMBL2498",0.465,1
"CHEMBL3361","CHEMBL3361",0.465,1
"CHEMBL3797","CHEMBL3797",0.465,1
"CHEMBL1744525","CHEMBL1744525",0.467,1
"CHEMBL215","CHEMBL215",0.467,1
"CHEMBL255","CHEMBL255",0.468,1
"CHEMBL1075104","CHEMBL1075104",0.469,1
"CHEMBL1830","CHEMBL1830",0.469,1
"CHEMBL2095164","CHEMBL2095164",0.469,1
"CHEMBL2095178","CHEMBL2095178",0.469,1
"CHEMBL2096987","CHEMBL2096987",0.469,1
"CHEMBL2136","CHEMBL2136",0.469,1
"CHEMBL2225","CHEMBL2225",0.469,1
"CHEMBL2386","CHEMBL2386",0.469,1
"CHEMBL2514","CHEMBL2514",0.469,1
"CHEMBL2835","CHEMBL2835",0.469,1
"CHEMBL3027","CHEMBL3027",0.469,1
"CHEMBL3034","CHEMBL3034",0.469,1
"CHEMBL3092","CHEMBL3092",0.469,1
"CHEMBL3295","CHEMBL3295",0.469,1
"CHEMBL3309","CHEMBL3309",0.469,1
"CHEMBL3314","CHEMBL3314",0.469,1
"CHEMBL3425","CHEMBL3425",0.469,1
"CHEMBL3481","CHEMBL3481",0.469,1
"CHEMBL4068","CHEMBL4068",0.469,1
"CHEMBL4444","CHEMBL4444",0.469,1
"CHEMBL4843","CHEMBL4843",0.469,1
"CHEMBL4877","CHEMBL4877",0.469,1
"CHEMBL5666","CHEMBL5666",0.469,1
"CHEMBL5852","CHEMBL5852",0.469,1
"CHEMBL2431","CHEMBL2431",0.472,1
"CHEMBL4848","CHEMBL4848",0.473,1
"CHEMBL2095205","CHEMBL2095205",0.474,1
"CHEMBL5785","CHEMBL5785",0.474,1
"CHEMBL4805","CHEMBL4805",0.475,1
"CHEMBL2828","CHEMBL2828",0.476,1
"CHEMBL2096674","CHEMBL2096674",0.477,1
"CHEMBL2934","CHEMBL2934",0.477,1
"CHEMBL2008","CHEMBL2008",0.478,1
"CHEMBL2094117","CHEMBL2094117",0.478,1
"CHEMBL2128","CHEMBL2128",0.478,1
"CHEMBL2095189","CHEMBL2095189",0.479,1
"CHEMBL5406","CHEMBL5406",0.479,1
"CHEMBL3066","CHEMBL3066",0.48,1
"CHEMBL3802","CHEMBL3802",0.481,1
"CHEMBL2094138","CHEMBL2094138",0.482,1
"CHEMBL3878","CHEMBL3878",0.483,1
"CHEMBL6164","CHEMBL6164",0.483,1
"CHEMBL2094257","CHEMBL2094257",0.484,1
"CHEMBL2411","CHEMBL2411",0.484,1
"CHEMBL236","CHEMBL236",0.485,1
"CHEMBL2093863","CHEMBL2093863",0.486,1
"CHEMBL3649","CHEMBL3649",0.486,1
"CHEMBL1889","CHEMBL1889",0.487,1
"CHEMBL4108","CHEMBL4108",0.488,1
"CHEMBL2883","CHEMBL2883",0.489,1
"CHEMBL2426","CHEMBL2426",0.49,1
"CHEMBL2459","CHEMBL2459",0.49,1
"CHEMBL2955","CHEMBL2955",0.49,1
"CHEMBL3593","CHEMBL3593",0.49,1
"CHEMBL3933","CHEMBL3933",0.49,1
"CHEMBL4343","CHEMBL4343",0.49,1
"CHEMBL3204","CHEMBL3204",0.492,1
"CHEMBL1899","CHEMBL1899",0.493,1
"CHEMBL3746","CHEMBL3746",0.493,1
"CHEMBL2749","CHEMBL2749",0.494,1
"CHEMBL253","CHEMBL253",0.495,1
"CHEMBL1968","CHEMBL1968",0.496,1
"CHEMBL3835","CHEMBL3835",0.498,1
"CHEMBL321","CHEMBL321",0.499,1
"CHEMBL1859","CHEMBL1859",0.501,1
"CHEMBL2672","CHEMBL2672",0.502,1
"CHEMBL4039","CHEMBL4039",0.502,1
"CHEMBL4625","CHEMBL4625",0.502,1
"CHEMBL4677","CHEMBL4677",0.502,1
"CHEMBL4860","CHEMBL4860",0.502,1
"CHEMBL1994","CHEMBL1994",0.504,1
"CHEMBL3344","CHEMBL3344",0.504,1
"CHEMBL1907601","CHEMBL1907601",0.505,1
"CHEMBL276","CHEMBL276",0.505,1
"CHEMBL6020","CHEMBL6020",0.505,1
"CHEMBL3461","CHEMBL3461",0.507,1
"CHEMBL3356","CHEMBL3356",0.508,1
"CHEMBL5989","CHEMBL5989",0.508,1
