"","TCGA-DH-A669-02","TCGA-DU-5870-02","TCGA-DU-5872-02","TCGA-DU-6397-02","TCGA-DU-6404-02","TCGA-DU-6407-02","TCGA-DU-7304-02","TCGA-FG-5963-02","TCGA-FG-5965-02","TCGA-FG-A4MT-02","TCGA-TM-A7CF-02","TCGA-TQ-A7RK-02","TCGA-TQ-A7RV-02","TCGA-TQ-A8XE-02","GTEX-11ZU8-0011-R4a-SM-5BC6Y","GTEX-12WSA-0011-R4a-SM-57WB7","GTEX-12WSF-0011-R4b-SM-5HL88","GTEX-12ZZW-0011-R4a-SM-5DUX9","GTEX-12ZZZ-0011-R4b-SM-5DUV7","GTEX-13112-0011-R4b-SM-5DUXL","GTEX-131XH-0011-R4b-SM-5DUWB","GTEX-1399T-0011-R4b-SM-5DUVX","GTEX-139T8-0011-R4a-SM-5HL54","GTEX-139UC-0011-R4a-SM-5K7XM","GTEX-13CZV-0011-R4b-SM-5J2NY","GTEX-13FLV-0011-R4a-SM-5LZYU","GTEX-13JVG-0011-R4a-SM-5MR4C","GTEX-13N1W-0011-R4a-SM-5MR52","GTEX-13N2G-0011-R4b-SM-5MR54","GTEX-13NYS-0011-R4b-SM-5MR3O","GTEX-13O3Q-0011-R4a-SM-5P9H2","GTEX-13OVH-0011-R4a-SM-5KM3W","GTEX-13OVL-0011-R4b-SM-5L3HV","GTEX-13OW5-0011-R4b-SM-5L3HS","GTEX-13OW6-0011-R4a-SM-5O9DX","GTEX-13OW7-0011-R4b-SM-5O9CX","GTEX-13RTJ-0011-R4b-SM-5PNX1","GTEX-13SLW-0011-R4b-SM-5S2W2","GTEX-13VXU-0011-R4b-SM-5O9CI","GTEX-13X6J-0011-R4b-SM-5P9K4","GTEX-1445S-0011-R4a-SM-5PNWN","GTEX-144GL-0011-R4a-SM-5PNUI","GTEX-147GR-0011-R4a-SM-5S2V2","GTEX-14ABY-0011-R4b-SM-5S2VN","GTEX-N7MS-0011-R4a-SM-2HMKW","GTEX-NPJ8-0011-R4a-SM-2HML3","GTEX-P44G-0011-R4A-SM-2I3FB","GTEX-P44H-0011-R4A-SM-2XCEW","GTEX-QMR6-0011-R4A-SM-32PKU","GTEX-RVPU-0011-R4A-SM-2TF6X","GTEX-RVPU-0011-R4A-SM-5SI8K","GTEX-S7SE-0011-R4A-SM-2XCDB","GTEX-T6MN-0011-R4A-SM-32QPG","GTEX-T6MN-0011-R4A-SM-5CHSD","GTEX-WHSE-0011-R4A-SM-3P5ZN","GTEX-WVLH-0011-R4A-SM-3MJFS","GTEX-WZTO-0011-R4A-SM-3NMC7","GTEX-X4XX-0011-R4B-SM-46MWL","GTEX-X585-0011-R4B-SM-46MVH","GTEX-XLM4-0011-R4B-SM-4AT5C","GTEX-ZE9C-0011-R4a-SM-4WKH6"
"ENSG00000125378",2.58011598912544,2.41681744954298,1.73548787434457,2.90302403093665,7.21602663775741,0.687043882145469,0.15055651843769,2.53602398172824,1.1374837886789,2.78449325002978,2.67804950087704,3.01790244005995,1.58014999843117,3.28688514082846,0.084066966502593,0.536053105960535,0.918387489927324,0.163501006167216,0.485434233746944,0.422221894295255,0.454178305514821,0.356134582211424,0.933561687638271,0.286877837383047,0.0703873337062246,0.475073487060687,0.704867353785679,1.316157563967,1.16993512650661,1.06352846791354,0.34483601749216,0.604086653010442,0.903017485552586,1.28689866693004,0.226513173127315,0.650778142954816,0.475073487060687,0.790753737122801,0.659920855917282,0.321936273706465,0.555816486699967,0.516027271053183,0.713697275872429,0.443614417751655,0.565594316150026,0.555816486699967,0.73117441095344,0.137501026492167,0.641555855297047,0.201631175400006,0.226513173127315,0.687043882145469,0.124327270460246,-1.57152524224268e-08,2.22344368421691,0.378503428699139,0.475073487060687,0.555816486699967,1.08407152056007,1.03564304866388,0.263039865293563
"ENSG00000125845",3.64957325904935,5.84745090817747,2.30454155713793,6.37259958258585,3.21563743656882,2.99460978823074,4.27873192720281,2.68032837388335,1.96351109661247,4.90444419844801,3.93644670290012,5.45151768686085,3.17794626975467,4.4235736409572,0.201631175400006,0.594550175183404,1.01436395319743,0.650778142954816,0.443614417751655,0.799067951821434,1.2203239161193,0.545956163526288,0.704867353785679,0.356134582211424,0.422221894295255,0.650778142954816,0.604086653010442,1.73548787434457,1.12432327842558,1.49567519477961,0.722454405769669,0.378503428699139,0.526083952573338,1.79493921572824,0.46467850914319,0.321936273706465,0.871834393063062,0.74845040866995,0.650778142954816,0.687043882145469,0.925999887478698,0.454178305514821,0.604086653010442,1.16349700625866,1.33915294741526,0.565594316150026,1.53103719327095,1.01436395319743,1.20791119122422,0.2986649344837,0.389570020185858,0.948623484540484,1.07726468373127,-1.57152524224268e-08,2.33630096760696,0.903017485552586,0.925999887478698,0.910726136775185,1.44889732130762,1.51602942637938,0.2986649344837
"ENSG00000126778",2.75274684047967,1.8639498404754,1.36177864085372,2.14728414105564,5.45513332371265,2.45154283893552,1.53608008337263,4.34692245012225,0.815589110153214,1.83187202356403,1.89915416758561,2.27200651213102,1.79907181038726,2.8032384178182,0.042643975470667,0.124327270460246,0.226513173127315,0.275004448541106,0.422221894295255,0.201631175400006,0.042643975470667,0.422221894295255,0.111033883550311,0.286877837383047,0.042643975470667,0.250954424227243,0.0703873337062246,0.084066966502593,0.263039865293563,0.0703873337062246,0.084066966502593,0.137501026492167,0.263039865293563,0.084066966502593,0.333419236285409,0.201631175400006,0.097613262755309,0.163501006167216,0.0703873337062246,0.15055651843769,0.097613262755309,0.23879274945159,0.0285684699491018,0.189037897631743,0.321936273706465,0.250954424227243,0.097613262755309,0.124327270460246,0.275004448541106,0.356134582211424,0.097613262755309,0.15055651843769,0.333419236285409,-1.57152524224268e-08,0.275004448541106,0.36737308274667,0.250954424227243,0.389570020185858,0.15055651843769,0.310339138816876,0.137501026492167
"ENSG00000128610",0.516027271053183,-1.57152524224268e-08,0.226513173127315,-1.57152524224268e-08,0.23879274945159,-1.57152524224268e-08,0.056584800958701,0.0285684699491018,0.594550175183404,0.622930175564276,0.214120281650427,0.137501026492167,1.05660092680878,0.084066966502593,1.25095384482465,1.37293131323776,0.75704057655925,1.5058976541285,0.641555855297047,0.250954424227243,1.84802118315295,0.333419236285409,1.51602942637938,0.36737308274667,1.43297002846825,2.10771321217891,0.970849567099916,1.08407152056007,1.4750928805228,2.17633428040241,1.59932433604982,0.696007163345216,1.18905041247074,1.4750928805228,1.20791119122422,1.67810000565871,1.61350167772513,1.60879075561249,1.50078148438499,1.80735130810092,0.831879674807896,0.678058046144846,0.659920855917282,1.7866173310005,0.555816486699967,1.10434317316511,0.74845040866995,0.863959143812243,1.40055332093844,0.084066966502593,0.097613262755309,1.53103719327095,1.76127530731451,-1.57152524224268e-08,1.6415156956281,1.70046322781412,1.25095384482465,1.14404699153806,0.704867353785679,2.36460553403982,0.622930175564276
"ENSG00000130300",4.29135038501759,1.7781732148344,5.55488901509399,3.94860202289913,5.04047165817517,5.28757954530432,0.992789863159715,7.01191065202991,0.839937669571167,2.36460553403982,3.07557109146063,4.35405516814977,2.94113757699242,2.5728730686105,0.201631175400006,0.992789863159715,1.48028737335195,0.263039865293563,0.275004448541106,0.485434233746944,0.333419236285409,0.75704057655925,0.956072839616785,1.20791119122422,0.454178305514821,0.163501006167216,0.495692160577013,2.01793533248056,1.79907181038726,1.05660092680878,0.887510993793534,0.41142546871203,0.286877837383047,1.1763404737818,0.310339138816876,0.214120281650427,0.565594316150026,0.765540375264906,1.31035705625653,0.856001427942224,0.704867353785679,0.189037897631743,0.263039865293563,0.815589110153214,1.18271243746554,0.545956163526288,0.34483601749216,1.02858442607266,1.36734816718668,0.454178305514821,0.111033883550311,0.443614417751655,0.545956163526288,-1.57152524224268e-08,1.96351109661247,0.903017485552586,0.443614417751655,0.970849567099916,2.75487656442708,1.09761144090414,0.333419236285409
"ENSG00000130600",4.39574615196634,4.67130241802468,5.64960003893869,3.59811158132136,6.00944786027347,8.70934733912514,0.2986649344837,11.0710700646464,1.3334115699462,0.790753737122801,1.26305953305983,0.650778142954816,0.659920855917282,0.61353728704226,0.879715956322992,0.956072839616785,1.41145617307414,0.713697275872429,0.773987400246651,1.98184972412821,1.93733570753575,1.1374837886789,1.00720405356329,0.956072839616785,1.62294591449378,0.713697275872429,1.851997059571,1.54599631650442,2.64613151977242,2.45677610940394,1.02858442607266,0.948623484540484,0.641555855297047,2.34770300007491,0.831879674807896,0.516027271053183,0.555816486699967,0.641555855297047,1.05660092680878,1.01436395319743,0.650778142954816,0.622930175564276,0.454178305514821,0.933561687638271,1.07726468373127,1.90692277168855,2.44361924686195,1.64614182849354,1.98184972412821,1.28094237366227,0.310339138816876,2.81970609268994,2.01078446263099,11.6525477555926,1.41145617307414,1.91838347942934,1.94110717543363,1.79074027417847,1.41145617307414,1.36177864085372,0.910726136775185
"ENSG00000131747",5.76789576113286,3.78345703383537,1.65534669028002,4.3736556630543,6.68972945275394,6.67061746816457,5.76681593601833,7.06222497186765,3.20948103470972,2.74414833089582,2.60172134988295,4.84098464784718,0.555816486699967,3.07380824068105,0.014354777466893,0.275004448541106,0.389570020185858,0.0703873337062246,0.111033883550311,0.124327270460246,0.263039865293563,0.137501026492167,0.263039865293563,0.650778142954816,-1.57152524224268e-08,0.176318284277183,0.111033883550311,0.36737308274667,0.214120281650427,0.084066966502593,-1.57152524224268e-08,0.014354777466893,0.0703873337062246,0.23879274945159,0.137501026492167,0.34483601749216,-1.57152524224268e-08,0.042643975470667,0.137501026492167,0.097613262755309,0.0285684699491018,0.014354777466893,0.575314001522003,0.137501026492167,0.286877837383047,0.58496834289468,0.250954424227243,0.2986649344837,0.111033883550311,0.056584800958701,0.014354777466893,0.163501006167216,0.137501026492167,-1.57152524224268e-08,0.263039865293563,0.097613262755309,0.137501026492167,0.378503428699139,0.848008410864909,0.61353728704226,0.056584800958701
"ENSG00000132321",0.214120281650427,0.201631175400006,1.28689866693004,0.604086653010442,0.815589110153214,1.03564304866388,0.084066966502593,1.84802118315295,3.39921473627064,2.73122492311043,2.07037204489893,0.739854261639821,2.44092581868134,0.454178305514821,2.24794704789761,2.5558354535231,2.68708448988025,3.91841392194662,1.851997059571,2.6758556596795,4.06000445836546,2.76766635653565,3.02860331869983,2.61116770290487,3.51100723005966,4.33342282962966,2.43562389733343,2.98551746651641,4.15458385778684,3.79700277488704,3.59930438255022,2.66674940474577,3.32770325439733,4.07213506634606,2.68708448988025,3.54471119039356,5.14161694473846,3.75806247880918,4.16827435131091,3.89918407989805,3.73224109064542,2.08747541993827,3.1602564484929,4.6064133366584,2.11101768797437,3.65307113054197,2.90692383384776,2.53354116114539,3.8787608618898,2.58736621011245,1.1374837886789,4.48733166503754,4.99550232190476,-1.57152524224268e-08,3.89237401940313,3.94579631783074,4.20087890356531,2.3219595999007,3.21876146058728,4.70648479558133,1.87186654309437
"ENSG00000132688",8.47146617885166,7.33256945414854,6.59370010495303,6.47618034551687,7.4811889971486,9.22920344759991,6.81505692744672,7.94595665909581,6.06735407529968,5.61794993187683,6.89168900491776,7.38127082733259,7.66392427712419,6.91697633792622,1.91455959095577,2.65992674445735,2.89722066834891,2.20163574032194,2.98910095523696,2.84394918140855,2.97084734559486,2.62758119843743,2.97451284394086,2.76979989041578,2.61116770290487,3.37569683389854,3.2372544099275,5.10936708190878,4.09424998682998,3.15217619401274,2.69376185992401,2.45939433023147,2.75061766347163,3.09763106427352,3.05487596869432,2.53850769174994,2.89142091869755,2.61585357138315,2.50843236177509,2.96535164805754,2.71806752767956,2.50843236177509,2.61585357138315,3.18907176851133,3.93354917950598,3.4789263279508,2.75274684047967,2.9981965225103,3.50589882135781,2.09421174085336,2.02857014719582,2.78868381106231,2.84799614048644,-1.57152524224268e-08,4.55150854895386,3.32482197543753,2.62523419623259,3.59930438255022,4.22954919402192,3.33481913251436,2.38956318349575
"ENSG00000133110",-1.57152524224268e-08,0.0703873337062246,6.74886339462782,2.83792519673225,8.72680582425882,3.34202901763335,-1.57152524224268e-08,7.22923767878866,1.23880585206369,0.61353728704226,0.999978992078611,0.042643975470667,0.176318284277183,0.042643975470667,0.378503428699139,0.263039865293563,0.0703873337062246,0.042643975470667,0.163501006167216,1.38957665480758,0.23879274945159,0.23879274945159,0.36737308274667,0.15055651843769,0.650778142954816,-1.57152524224268e-08,0.0703873337062246,0.807361439533192,0.970849567099916,0.275004448541106,0.594550175183404,0.333419236285409,0.263039865293563,1.16349700625866,0.163501006167216,0.226513173127315,2.65538166521399,0.704867353785679,0.201631175400006,0.321936273706465,0.097613262755309,0.111033883550311,1.72681916647702,0.137501026492167,0.333419236285409,1.15057991651262,0.176318284277183,0.622930175564276,0.275004448541106,0.356134582211424,0.084066966502593,0.378503428699139,1.78242822417241,-1.57152524224268e-08,0.650778142954816,0.389570020185858,0.226513173127315,0.454178305514821,0.310339138816876,0.226513173127315,0.333419236285409
"ENSG00000133519",0.111033883550311,0.124327270460246,0.2986649344837,0.378503428699139,-1.57152524224268e-08,0.201631175400006,0.400526937297596,1.34484860176739,3.33770261265893,2.09758351085391,1.316157563967,0.650778142954816,1.54599631650442,0.0703873337062246,2.31036830987079,2.70925135145022,2.7333490812012,2.91073854144049,1.90303656383075,3.45945675100991,3.60049727237626,3.40193093626854,3.16994249198826,2.89531587394452,3.07380824068105,3.80842225052365,1.95979348481802,3.76445412811627,3.40600623698572,2.77816855992856,3.56685535430256,2.93548472523236,2.60882588304702,3.20635943670975,3.11106539595915,3.09083180592659,3.64727242763447,2.69156361987338,3.47118996729835,3.56557342878158,2.13096945334008,1.97088170336076,2.27502136090248,3.74630404508007,2.6135102660071,3.03387011631144,3.62409787624551,3.25702913189918,2.57528656247523,0.815589110153214,1.06352846791354,3.78345703383537,3.27647676754483,-1.57152524224268e-08,2.68032837388335,3.9982311055105,3.48029199268585,3.45545689851984,3.297212246024,3.21260345069015,2.41681744954298
"ENSG00000134201",0.505893260531457,0.263039865293563,3.85100421706726,1.16349700625866,0.163501006167216,1.15057991651262,1.79074027417847,0.505893260531457,5.10897865931293,4.66448144666729,4.66044712790397,1.58494838220413,3.9882023368806,1.06352846791354,5.40326453554213,3.8599416581293,5.79342327093587,7.1787818928448,3.61114543171459,5.78321126435453,5.42562812812854,5.26712048389161,5.2075413820998,3.90114356624573,5.12354663301896,5.26156863844572,4.87429587331458,3.60646304813282,6.37141405635233,4.9556105567533,5.60619503329867,5.67577348317131,4.37508341264299,5.21260104213852,5.36949093633037,6.03120771631687,6.98561765640486,4.75055886918641,6.15565929391206,6.65338912240855,5.75032594525777,3.84495516032858,6.15181401703942,5.51565287088006,4.8976782424501,6.562430524916,5.92718196738279,5.65479475535869,5.41918187392418,1.80320917723781,1.8278456852217,6.65992377076094,6.67606363464636,-1.57152524224268e-08,6.29132032068127,5.61119062113081,4.52978292197624,3.40600623698572,5.35017262224574,6.21799253741223,5.2772516316752
"ENSG00000134690",2.38131337857397,1.32768516058368,1.29275360629187,2.09758351085391,3.96254260511981,5.09849243028849,1.67810000565871,4.98368594885628,1.74846260915353,1.71371914882577,1.23880585206369,2.65992674445735,0.722454405769669,2.20163574032194,0.056584800958701,0.263039865293563,0.2986649344837,0.214120281650427,0.286877837383047,0.2986649344837,0.669015601438227,0.356134582211424,0.263039865293563,0.422221894295255,0.226513173127315,0.23879274945159,0.23879274945159,0.378503428699139,0.918387489927324,0.41142546871203,0.422221894295255,0.275004448541106,0.310339138816876,0.356134582211424,0.226513173127315,0.250954424227243,0.485434233746944,0.23879274945159,0.23879274945159,0.400526937297596,0.226513173127315,0.2986649344837,0.321936273706465,0.61353728704226,0.604086653010442,0.36737308274667,0.263039865293563,0.443614417751655,0.2986649344837,0.226513173127315,0.097613262755309,0.36737308274667,0.378503428699139,-1.57152524224268e-08,0.389570020185858,0.310339138816876,0.669015601438227,0.604086653010442,1.1374837886789,0.941119233104861,0.15055651843769
"ENSG00000135451",4.41280164595371,2.20790211826343,1.08407152056007,3.27055860802784,5.5816142057043,6.18011470323866,4.31109639786763,5.36978368755157,2.34481025254884,1.80735130810092,1.26902261495692,3.23421498134999,0.61353728704226,2.48801748408632,-1.57152524224268e-08,0.097613262755309,0.0703873337062246,0.137501026492167,0.0285684699491018,-1.57152524224268e-08,-1.57152524224268e-08,0.0285684699491018,0.2986649344837,-1.57152524224268e-08,0.042643975470667,0.124327270460246,0.124327270460246,0.097613262755309,0.201631175400006,0.042643975470667,0.042643975470667,0.0285684699491018,-1.57152524224268e-08,0.0703873337062246,0.176318284277183,0.176318284277183,0.163501006167216,0.014354777466893,0.084066966502593,0.111033883550311,0.389570020185858,0.163501006167216,0.226513173127315,0.333419236285409,-1.57152524224268e-08,0.622930175564276,0.124327270460246,0.669015601438227,0.0703873337062246,0.124327270460246,0.042643975470667,0.189037897631743,0.137501026492167,-1.57152524224268e-08,0.097613262755309,0.163501006167216,0.0703873337062246,0.286877837383047,0.46467850914319,0.124327270460246,0.014354777466893
"ENSG00000137699",0.34483601749216,0.36737308274667,0.097613262755309,0.163501006167216,1.02858442607266,-1.57152524224268e-08,0.111033883550311,0.275004448541106,0.201631175400006,0.333419236285409,0.111033883550311,0.056584800958701,0.137501026492167,0.097613262755309,0.863959143812243,0.263039865293563,0.669015601438227,0.333419236285409,0.536053105960535,0.575314001522003,0.799067951821434,1.02145721180734,0.650778142954816,0.632259604337141,0.555816486699967,0.505893260531457,2.00717582431849,0.333419236285409,1.62294591449378,0.163501006167216,0.765540375264906,0.604086653010442,0.389570020185858,1.1374837886789,0.34483601749216,0.443614417751655,1.28689866693004,1.94110717543363,0.34483601749216,0.46467850914319,1.74417896392558,0.622930175564276,0.918387489927324,0.226513173127315,0.696007163345216,0.275004448541106,1.68705420958949,1.53608008337263,0.790753737122801,0.58496834289468,0.333419236285409,1.18271243746554,1.42762084508111,-1.57152524224268e-08,3.97546225092106,0.594550175183404,0.722454405769669,1.35616177562889,1.33915294741526,0.807361439533192,0.333419236285409
"ENSG00000137766",0.084066966502593,0.275004448541106,0.495692160577013,0.176318284277183,0.201631175400006,0.34483601749216,0.137501026492167,0.545956163526288,3.75917390813953,3.1602564484929,1.05660092680878,0.992789863159715,2.48538783673361,0.056584800958701,2.76979989041578,2.86989849483362,4.26081074339054,4.74844057375298,3.65767470756865,2.64613151977242,5.00674046480768,4.20087890356531,2.35051675206317,4.90492752298385,2.80941013958963,4.31470539641435,3.82579685454776,4.51600867430888,5.29576530890548,3.67471889667005,5.71833771281077,3.25855158143276,3.30008736599305,5.13705016490748,4.22188169189339,2.85600934122899,4.29647536587318,3.50845280812563,6.17232383869321,4.27645554834604,4.61590866409768,3.02149739603709,3.47246390956535,4.6639050870587,4.00451317156957,2.82374198278208,4.57593135299658,3.69261063434788,4.64441051001045,1.52104450551416,1.56070584236227,6.25361399527148,4.83085192954145,-1.57152524224268e-08,5.46070377191922,4.93403388405659,6.23950214428887,3.54105404633384,3.92887661270254,5.25591997853912,0.910726136775185
"ENSG00000137804",3.89722478451811,2.75487656442708,1.75275164287851,4.90927769494298,7.72094752261298,6.90071268387592,3.67471889667005,6.79711851591111,3.59214890647056,3.2524629087162,2.38131337857397,4.7782039168789,1.49057880116246,3.72133146827846,0.333419236285409,0.669015601438227,0.495692160577013,0.604086653010442,0.422221894295255,0.250954424227243,0.970849567099916,0.356134582211424,0.61353728704226,0.545956163526288,0.226513173127315,0.41142546871203,0.400526937297596,0.903017485552586,0.963465713162307,0.669015601438227,0.622930175564276,0.400526937297596,0.46467850914319,0.933561687638271,0.389570020185858,0.722454405769669,0.678058046144846,1.04263163829409,0.333419236285409,0.910726136775185,0.565594316150026,0.23879274945159,0.356134582211424,1.18271243746554,0.790753737122801,0.948623484540484,0.74845040866995,0.669015601438227,0.46467850914319,1.09761144090414,0.214120281650427,0.495692160577013,0.815589110153214,-1.57152524224268e-08,0.516027271053183,0.704867353785679,0.454178305514821,0.575314001522003,1.3045126815928,0.895309498828335,0.189037897631743
"ENSG00000138160",2.85600934122899,2.42763857055458,0.941119233104861,3.17794626975467,5.1217982461207,4.6536282637588,2.18904754073919,4.43558952309615,2.17314144930408,2.00357016847514,1.21410745786343,2.84601548482549,0.856001427942224,2.07723638846762,0.137501026492167,0.124327270460246,0.250954424227243,0.226513173127315,0.056584800958701,0.226513173127315,0.454178305514821,0.214120281650427,0.226513173127315,0.201631175400006,0.124327270460246,0.378503428699139,0.111033883550311,0.214120281650427,0.378503428699139,0.111033883550311,0.214120281650427,0.137501026492167,0.15055651843769,0.137501026492167,0.250954424227243,0.15055651843769,0.321936273706465,0.263039865293563,0.310339138816876,0.275004448541106,0.226513173127315,0.124327270460246,0.201631175400006,0.378503428699139,0.516027271053183,0.422221894295255,0.275004448541106,0.650778142954816,0.704867353785679,0.084066966502593,0.15055651843769,0.516027271053183,0.704867353785679,-1.57152524224268e-08,0.310339138816876,0.565594316150026,0.356134582211424,0.286877837383047,0.545956163526288,0.495692160577013,0.124327270460246
"ENSG00000138778",1.1763404737818,0.887510993793534,0.678058046144846,1.23880585206369,3.17954768777681,2.95602472316296,0.23879274945159,2.84196942271067,0.782420652403773,0.443614417751655,0.356134582211424,1.2750031987187,0.226513173127315,0.978174336475226,0.042643975470667,0.111033883550311,0.111033883550311,0.042643975470667,0.137501026492167,0.333419236285409,0.201631175400006,0.042643975470667,0.15055651843769,0.124327270460246,0.0285684699491018,0.097613262755309,0.014354777466893,0.0703873337062246,0.2986649344837,0.056584800958701,0.137501026492167,0.0285684699491018,0.056584800958701,0.137501026492167,0.084066966502593,0.163501006167216,0.15055651843769,0.0703873337062246,0.124327270460246,0.36737308274667,0.042643975470667,0.0703873337062246,0.36737308274667,0.137501026492167,0.321936273706465,0.124327270460246,0.124327270460246,0.137501026492167,0.46467850914319,0.056584800958701,0.0285684699491018,0.286877837383047,0.73117441095344,-1.57152524224268e-08,0.201631175400006,0.226513173127315,0.176318284277183,0.15055651843769,0.176318284277183,0.124327270460246,0.275004448541106
"ENSG00000138829",0.782420652403773,1.34484860176739,0.226513173127315,0.879715956322992,7.35194940389509,0.226513173127315,1.25699756969054,3.81761858218385,0.310339138816876,0.978174336475226,0.910726136775185,2.29569312572438,1.44889732130762,1.26902261495692,0.0703873337062246,0.0703873337062246,0.189037897631743,0.042643975470667,0.056584800958701,0.097613262755309,0.0703873337062246,0.124327270460246,0.111033883550311,0.097613262755309,0.163501006167216,0.137501026492167,0.0703873337062246,0.250954424227243,0.201631175400006,0.15055651843769,0.056584800958701,0.137501026492167,0.0703873337062246,0.15055651843769,0.0703873337062246,0.137501026492167,0.23879274945159,0.333419236285409,0.111033883550311,0.214120281650427,0.137501026492167,0.084066966502593,0.250954424227243,0.34483601749216,0.378503428699139,0.084066966502593,0.15055651843769,0.310339138816876,0.176318284277183,0.042643975470667,0.014354777466893,0.250954424227243,0.15055651843769,-1.57152524224268e-08,0.687043882145469,0.176318284277183,0.176318284277183,0.111033883550311,0.097613262755309,0.163501006167216,0.042643975470667
"ENSG00000139618",0.659920855917282,0.641555855297047,0.75704057655925,1.15702672914895,2.87188439411479,2.81352706120727,0.454178305514821,2.07380294650216,0.356134582211424,0.526083952573338,0.604086653010442,1.70927139405878,0.310339138816876,0.799067951821434,0.014354777466893,0.014354777466893,0.275004448541106,0.014354777466893,0.0703873337062246,0.0703873337062246,0.0285684699491018,0.263039865293563,0.0285684699491018,0.0285684699491018,0.250954424227243,0.333419236285409,-1.57152524224268e-08,0.36737308274667,0.505893260531457,0.0285684699491018,0.201631175400006,0.056584800958701,0.201631175400006,0.176318284277183,0.0285684699491018,0.014354777466893,0.097613262755309,0.111033883550311,0.263039865293563,0.056584800958701,0.275004448541106,0.111033883550311,0.15055651843769,0.454178305514821,0.176318284277183,0.124327270460246,0.163501006167216,0.056584800958701,0.74845040866995,-1.57152524224268e-08,0.014354777466893,0.163501006167216,0.042643975470667,-1.57152524224268e-08,0.111033883550311,0.214120281650427,0.111033883550311,0.163501006167216,0.2986649344837,0.0285684699491018,0.014354777466893
"ENSG00000141744",0.545956163526288,0.176318284277183,0.356134582211424,0.594550175183404,0.871834393063062,0.097613262755309,0.594550175183404,0.23879274945159,3.12433901436854,3.59095663822677,0.887510993793534,0.687043882145469,2.35896602473306,0.34483601749216,2.49056594564323,3.72789492596424,2.88943079508638,2.93922393254621,2.4802958568135,2.09084237591416,4.06179073043526,2.87577109855454,1.96351109661247,2.94113757699242,3.87279639401367,3.80740071310772,2.97817969883807,4.25777767563702,4.14401441006299,3.4867578619875,3.94579631783074,3.37849876303264,2.3617851146152,3.03035862044331,3.1276156109181,2.31036830987079,4.04788034518882,2.54596414632981,3.89526568034679,3.72031481313626,2.93166006586246,2.06001858055482,3.30592944369947,3.4528212392527,2.8992124608157,3.33058516932587,2.89722066834891,2.81764592976064,1.88358990201224,1.7866173310005,1.50078148438499,3.52734752193842,2.58978456770432,-1.57152524224268e-08,3.34626666351924,4.00451317156957,3.55706044912902,3.05311654399561,3.86199039899026,3.07557109146063,1.97819056562232
"ENSG00000142765",0.310339138816876,0.34483601749216,3.00178453147887,0.565594316150026,1.04965224991512,0.321936273706465,0.831879674807896,0.454178305514821,1.13094532873489,1.96351109661247,0.124327270460246,0.475073487060687,2.12102180519468,0.176318284277183,5.08538786439003,3.49185970390858,3.55093032656573,3.89825105826647,2.80529516954724,2.09421174085336,3.39369344639922,3.21412034741358,3.64156773837784,4.82226527057257,5.03252125750664,5.49061677140278,3.93261458133222,5.22340311203,4.96712897064034,3.80015868051554,3.8489566323866,4.10602185006939,2.93922393254621,5.10936708190878,4.94864291588502,3.25398479536606,5.25212207537912,4.95280401089689,4.45610398201994,4.04609517493704,4.74680379131593,3.1858665386324,4.51036678911567,3.83490861230036,1.54599631650442,3.19851447161178,1.28689866693004,2.99277317495862,2.05659793886958,2.03559855273602,2.35614826636533,4.27645554834604,3.65417587363412,-1.57152524224268e-08,2.33630096760696,4.55888135413995,3.33058516932587,3.08236076823948,3.59572624492203,3.89433284087333,4.33484853594108
"ENSG00000142945",3.09930945566275,1.53103719327095,0.963465713162307,2.49821716649722,4.24564892462215,5.74335802994023,3.65647765588016,5.22379241739743,1.99996750008998,1.96715755954969,1.13094532873489,3.08747789433424,1.11767287700506,2.42226636696182,0.176318284277183,0.34483601749216,0.321936273706465,0.2986649344837,0.042643975470667,0.137501026492167,0.378503428699139,0.214120281650427,0.250954424227243,0.214120281650427,0.15055651843769,0.485434233746944,0.137501026492167,0.545956163526288,0.575314001522003,0.536053105960535,0.310339138816876,0.084066966502593,0.176318284277183,0.356134582211424,0.176318284277183,0.137501026492167,0.378503428699139,0.34483601749216,0.263039865293563,0.15055651843769,0.15055651843769,0.097613262755309,0.0703873337062246,0.378503428699139,0.137501026492167,0.36737308274667,0.163501006167216,0.799067951821434,0.594550175183404,0.0703873337062246,0.084066966502593,0.495692160577013,0.454178305514821,-1.57152524224268e-08,0.400526937297596,0.400526937297596,0.400526937297596,0.084066966502593,0.475073487060687,0.400526937297596,0.124327270460246
