"","TCGA-BC-A10T-11","TCGA-BC-A10U-11","TCGA-BC-A10W-11","TCGA-BC-A10Y-11","TCGA-BD-A2L6-11","TCGA-DD-A114-11","TCGA-DD-A116-11","TCGA-DD-A119-11","TCGA-DD-A11A-11","TCGA-DD-A11B-11","TCGA-DD-A11C-11","TCGA-DD-A1EE-11","TCGA-DD-A1EG-11","TCGA-DD-A1EH-11","TCGA-DD-A1EI-11","TCGA-DD-A1EL-11","TCGA-DD-A39V-11","TCGA-DD-A3A1-11","TCGA-DD-A3A3-11","TCGA-DD-A3A4-11","TCGA-DD-A3A8-11","TCGA-EP-A12J-11","TCGA-EP-A26S-11","TCGA-EP-A3RK-11","TCGA-ES-A2HT-11","TCGA-FV-A2QR-11","TCGA-FV-A3R2-11","TCGA-G3-A3CH-11","GTEX-1192X-1026-SM-5H12P","GTEX-11DXY-0526-SM-5EGGQ","GTEX-11DXZ-0126-SM-5EGGY","GTEX-11EQ9-0526-SM-5A5JZ","GTEX-11NUK-1226-SM-5P9GM","GTEX-11NV4-1326-SM-5HL6V","GTEX-11OF3-0726-SM-5BC4Z","GTEX-11TT1-1726-SM-5EQLJ","GTEX-11TUW-1726-SM-5BC5C","GTEX-11UD2-1626-SM-5EQM3","GTEX-11WQC-0726-SM-5EQMR","GTEX-11ZUS-2526-SM-59872","GTEX-1212Z-0226-SM-59HLF","GTEX-12696-0826-SM-5EGGE","GTEX-12KS4-1326-SM-5LUB3","GTEX-12WSI-0226-SM-5GCNA","GTEX-12WSL-0226-SM-5CVMJ","GTEX-12WSM-0726-SM-5GCOW","GTEX-12ZZZ-1326-SM-59HKW","GTEX-13112-1426-SM-5EGH8","GTEX-131XE-0326-SM-5LZVO","GTEX-131XH-0626-SM-5LZWH","GTEX-1399R-1226-SM-5P9GF","GTEX-1399T-0826-SM-5IFES","GTEX-139TS-1426-SM-5IFJD","GTEX-139TU-0826-SM-5IJFG","GTEX-139UC-1426-SM-5IJGH","GTEX-139YR-0226-SM-5IFEM","GTEX-13FLV-0326-SM-5N9DJ","GTEX-13FTW-1126-SM-5J2NV","GTEX-13FTZ-0726-SM-5IFFY","GTEX-13NYB-1026-SM-5IFH3","GTEX-13NZ9-1326-SM-5MR3V","GTEX-13NZB-0626-SM-5IFH6","GTEX-13OW6-2626-SM-5IFF2","GTEX-13PVQ-1526-SM-5IFEQ","GTEX-13VXU-0926-SM-5IFFH","GTEX-144GM-1326-SM-5LU5E","GTEX-145LU-1326-SM-5LU9N","GTEX-14753-1626-SM-5NQ9L","GTEX-147F4-1426-SM-5LUA8","GTEX-147JS-1126-SM-5RQIW","GTEX-1497J-0726-SM-5Q5D1","GTEX-14C38-1526-SM-5RQJ7","GTEX-14E1K-0326-SM-5S2PE","GTEX-O5YT-0826-SM-3TW8N","GTEX-OOBJ-0826-SM-3NB2K","GTEX-P44G-1126-SM-3NM9D","GTEX-QDVN-0826-SM-48TZ2","GTEX-QEG4-1826-SM-4R1JN","GTEX-RM2N-1926-SM-48FCU","GTEX-RN64-1826-SM-48FDV","GTEX-RWSA-1426-SM-47JXA","GTEX-S33H-1626-SM-4AD68","GTEX-SJXC-1226-SM-4DM78","GTEX-T6MN-1226-SM-3NMA5","GTEX-U8XE-1526-SM-4E3HT","GTEX-UTHO-2426-SM-4JBHD","GTEX-VUSG-0126-SM-4KL1X","GTEX-WFON-1726-SM-4LVMQ","GTEX-WQUQ-1926-SM-4OOSA","GTEX-WY7C-0726-SM-4ONCB","GTEX-WZTO-0626-SM-4PQYY","GTEX-X261-1726-SM-4PQYT","GTEX-X4XY-1626-SM-46MVN","GTEX-XBEC-1526-SM-4AT68","GTEX-XOTO-0826-SM-4B65O","GTEX-XXEK-1126-SM-4BRUX","GTEX-YB5E-0326-SM-5IFHU","GTEX-YECK-1926-SM-4W21H","GTEX-Z9EW-0426-SM-5CVM9","GTEX-ZAB4-0826-SM-5LU9D","GTEX-ZAB5-0426-SM-5CVMI","GTEX-ZEX8-0826-SM-4WKHK","GTEX-ZPU1-0826-SM-57WG2","GTEX-ZVP2-0626-SM-51MSO","GTEX-ZYT6-0626-SM-5E45V"
"ENSG00000172179",-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.042643975470667,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,3.16514288293783,1.87579463644099,1.7866173310005,2.29569312572438,0.669015601438227,0.432948244131986,0.992789863159715,-1.57152524224268e-08,1.07038174207073,0.970849567099916,-1.57152524224268e-08,0.505893260531457,1.52104450551416,1.72249322968059,1.851997059571,1.49567519477961,2.27795844690989,0.526083952573338,1.25095384482465,1.84397733731104,1.09085399896311,0.903017485552586,0.286877837383047,3.14241649933244,1.07726468373127,3.10434617488901,3.95234355012009,3.3262625353507,2.20476798803985,0.34483601749216,3.33626079350906,3.22653041209936,0.2986649344837,2.90883099419376,3.04616968918448,2.90111805154877,3.30161503665824,-1.57152524224268e-08,3.04441172056082,-1.57152524224268e-08,1.80735130810092,1.26305953305983,1.80320917723781,1.56560410857404,0.201631175400006,1.84397733731104,1.10434317316511,1.46990885738364,1.22650323616547,0.823748155783488,1.09085399896311,1.03564304866388,0.042643975470667,-1.57152524224268e-08,0.823748155783488,2.68032837388335,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.111033883550311,0.575314001522003,0.992789863159715,-1.57152524224268e-08,-1.57152524224268e-08,0.0703873337062246,-1.57152524224268e-08,3.59572624492203,1.87579463644099,2.03212075393997,1.32191369916922,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08
"ENSG00000172867",-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.0285684699491018,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.014354777466893,0.014354777466893,0.014354777466893,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.0285684699491018,0.014354777466893,-1.57152524224268e-08,-1.57152524224268e-08,1.01436395319743,0.485434233746944,0.970849567099916,1.3045126815928,0.0703873337062246,0.536053105960535,0.58496834289468,0.422221894295255,0.526083952573338,0.310339138816876,0.46467850914319,0.75704057655925,0.782420652403773,0.485434233746944,0.333419236285409,0.505893260531457,0.659920855917282,0.61353728704226,0.696007163345216,0.696007163345216,0.895309498828335,0.765540375264906,0.056584800958701,0.432948244131986,0.454178305514821,0.014354777466893,-1.57152524224268e-08,0.575314001522003,0.176318284277183,0.042643975470667,0.475073487060687,0.36737308274667,0.137501026492167,0.356134582211424,0.400526937297596,0.485434233746944,0.378503428699139,0.659920855917282,0.250954424227243,0.137501026492167,0.36737308274667,-1.57152524224268e-08,0.389570020185858,0.189037897631743,0.454178305514821,0.014354777466893,0.739854261639821,0.604086653010442,0.056584800958701,-1.57152524224268e-08,0.042643975470667,-1.57152524224268e-08,0.790753737122801,0.124327270460246,0.189037897631743,1.49567519477961,0.536053105960535,0.475073487060687,0.594550175183404,0.46467850914319,0.137501026492167,0.604086653010442,0.176318284277183,0.15055651843769,0.214120281650427,-1.57152524224268e-08,2.68928148047541,0.389570020185858,0.696007163345216,0.74845040866995,1.01436395319743,0.485434233746944,0.75704057655925,0.526083952573338,0.555816486699967,1.01436395319743,0.848008410864909
"ENSG00000173110",1.39508960137226,2.26305101527877,1.10434317316511,0.722454405769669,1.37293131323776,0.941119233104861,0.46467850914319,0.389570020185858,1.08407152056007,3.50972996474038,0.400526937297596,0.632259604337141,1.41145617307414,0.389570020185858,0.495692160577013,0.526083952573338,0.565594316150026,1.18271243746554,1.45944493660552,0.963465713162307,0.378503428699139,0.333419236285409,0.918387489927324,0.36737308274667,1.01436395319743,2.27200651213102,1.2750031987187,0.704867353785679,2.23572075584123,0.713697275872429,0.555816486699967,0.799067951821434,1.32191369916922,4.42023676107836,2.83999010372125,3.86888319196529,2.29864106808844,9.39893648452401,1.42762084508111,1.6825739688069,4.95744942667971,0.773987400246651,2.76553336493699,1.03564304866388,0.903017485552586,1.94858639601386,1.3045126815928,0.739854261639821,9.35829756877544,0.604086653010442,1.11104852741775,4.8634787892744,3.51100723005966,2.36734664128726,4.90009452927705,2.17314144930408,4.93306657435558,1.18271243746554,0.659920855917282,4.58196802006266,3.23573460068356,1.97819056562232,1.5058976541285,4.21412187651381,1.37852805951426,0.948623484540484,2.04612395963622,1.2203239161193,1.78242822417241,4.12345505626797,3.64497191408804,2.43831509178304,0.73117441095344,10.2958469748166,1.13094532873489,1.58014999843117,1.36177864085372,0.948623484540484,1.72681916647702,1.79493921572824,1.43297002846825,2.3617851146152,0.887510993793534,3.47510314383348,2.13753521031542,3.77399946468801,1.59932433604982,1.09761144090414,0.765540375264906,0.978174336475226,1.58014999843117,1.36177864085372,2.38681200972806,2.40869354335238,4.53791634911887,5.17515185768563,2.56563747790443,2.78030475217421,1.10434317316511,3.07892130560011,1.4750928805228,1.24487053134374,1.14404699153806,0.985488023405897,1.23264484686769
"ENSG00000175206",-1.57152524224268e-08,-1.57152524224268e-08,0.176318284277183,0.084066966502593,0.111033883550311,0.084066966502593,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.056584800958701,-1.57152524224268e-08,-1.57152524224268e-08,0.0703873337062246,-1.57152524224268e-08,-1.57152524224268e-08,0.41142546871203,0.042643975470667,-1.57152524224268e-08,0.0703873337062246,-1.57152524224268e-08,0.275004448541106,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.097613262755309,0.056584800958701,0.042643975470667,-1.57152524224268e-08,0.575314001522003,2.18272595761733,2.86394339469561,2.09758351085391,0.659920855917282,2.08747541993827,0.978174336475226,2.68032837388335,0.516027271053183,1.72681916647702,2.11440137052153,3.01614925999834,2.35333184148441,2.55334558068305,0.321936273706465,1.35616177562889,2.88553831247379,0.871834393063062,2.06694368782009,2.96901510604944,1.10434317316511,0.739854261639821,0.575314001522003,0.34483601749216,1.40055332093844,0.226513173127315,0.176318284277183,0.485434233746944,1.09085399896311,1.93733570753575,0.495692160577013,0.15055651843769,0.790753737122801,0.46467850914319,0.526083952573338,0.286877837383047,0.333419236285409,2.47766926969165,0.2986649344837,0.903017485552586,0.214120281650427,1.41683239866187,1.40596736413339,0.432948244131986,0.848008410864909,2.71586257663313,2.28980185701257,1.75275164287851,0.333419236285409,1.89915416758561,0.097613262755309,0.189037897631743,0.356134582211424,0.594550175183404,0.594550175183404,3.16514288293783,0.863959143812243,0.782420652403773,-1.57152524224268e-08,0.084066966502593,1.51602942637938,0.189037897631743,0.516027271053183,0.176318284277183,2.79073708199181,2.94487897776222,1.95979348481802,2.6758556596795,1.70489901882787,0.782420652403773,3.61114543171459,-1.57152524224268e-08,2.75913765047392,2.54845140199141,1.20162200397468,2.42763857055458,2.26004270637967
"ENSG00000175535",-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,1.76127530731451,2.52105784587366,3.09250915035378,2.70044487809495,0.41142546871203,3.54846066398453,3.09250915035378,-1.57152524224268e-08,2.69824478152683,0.0285684699491018,-1.57152524224268e-08,0.321936273706465,1.89140083599445,2.86394339469561,2.01432080608841,1.75704605585286,1.76550974528618,2.2295786853455,1.65992519289022,3.22956791471354,0.042643975470667,0.0285684699491018,0.443614417751655,3.32050125191289,2.87378435429833,1.71371914882577,1.73983062623334,2.84196942271067,0.056584800958701,-1.57152524224268e-08,2.38406207415296,2.67357809410634,-1.57152524224268e-08,2.45677610940394,2.52105784587366,2.57528656247523,3.64156773837784,0.454178305514821,1.95979348481802,0.0285684699491018,1.62294591449378,0.226513173127315,5.14074242234972,0.163501006167216,4.33912609490724,0.056584800958701,2.0250223715685,0.863959143812243,2.6064012113366,1.81149819478023,1.97088170336076,2.22344368421691,1.3045126815928,1.81966280068104,1.18271243746554,1.84802118315295,-1.57152524224268e-08,1.20162200397468,1.52104450551416,1.51095873997018,1.63228437154736,1.84802118315295,0.356134582211424,0.2986649344837,0.333419236285409,-1.57152524224268e-08,0.895309498828335,1.65992519289022,2.85799220165423,0.565594316150026,1.96351109661247,1.66903378176793,1.82375196204106,2.8992124608157,2.18904754073919,-1.57152524224268e-08,1.48028737335195
"ENSG00000175894",0.014354777466893,0.014354777466893,0.056584800958701,0.097613262755309,0.056584800958701,0.15055651843769,0.0285684699491018,0.014354777466893,0.014354777466893,0.014354777466893,0.014354777466893,0.084066966502593,-1.57152524224268e-08,0.0285684699491018,0.097613262755309,0.056584800958701,0.042643975470667,0.014354777466893,0.014354777466893,0.0285684699491018,0.0285684699491018,0.111033883550311,0.014354777466893,0.084066966502593,0.0285684699491018,0.0285684699491018,0.0703873337062246,0.0285684699491018,0.176318284277183,0.443614417751655,0.722454405769669,0.084066966502593,0.176318284277183,1.90692277168855,0.903017485552586,0.356134582211424,0.555816486699967,0.201631175400006,0.669015601438227,0.790753737122801,0.111033883550311,0.176318284277183,0.23879274945159,0.286877837383047,0.15055651843769,0.275004448541106,0.250954424227243,0.400526937297596,0.963465713162307,0.432948244131986,0.356134582211424,0.389570020185858,0.536053105960535,0.333419236285409,0.084066966502593,0.310339138816876,0.286877837383047,0.389570020185858,1.06352846791354,1.08407152056007,0.214120281650427,0.516027271053183,0.485434233746944,0.333419236285409,0.933561687638271,0.084066966502593,0.286877837383047,0.176318284277183,0.286877837383047,0.321936273706465,1.29275360629187,1.09761144090414,0.124327270460246,1.16349700625866,0.632259604337141,0.084066966502593,0.111033883550311,1.41683239866187,0.084066966502593,0.545956163526288,0.250954424227243,0.505893260531457,0.485434233746944,0.925999887478698,0.333419236285409,0.432948244131986,0.485434233746944,0.124327270460246,0.163501006167216,0.15055651843769,1.38407666062613,0.545956163526288,0.2986649344837,0.422221894295255,0.250954424227243,-1.57152524224268e-08,0.111033883550311,0.321936273706465,0.0285684699491018,1.44357685217348,0.214120281650427,0.214120281650427,0.0285684699491018,0.163501006167216,0.163501006167216
"ENSG00000179532",0.422221894295255,0.356134582211424,0.918387489927324,0.75704057655925,1.18905041247074,1.19535379927889,0.863959143812243,0.15055651843769,0.594550175183404,0.669015601438227,1.10434317316511,0.933561687638271,0.831879674807896,0.910726136775185,0.321936273706465,0.575314001522003,0.526083952573338,0.321936273706465,0.2986649344837,0.58496834289468,0.310339138816876,0.46467850914319,0.275004448541106,1.04965224991512,0.75704057655925,0.555816486699967,1.3045126815928,0.696007163345216,2.93922393254621,3.63457757090361,2.97634610200461,1.83187202356403,3.21876146058728,3.48029199268585,3.3262625353507,3.00003412413122,2.10433425042278,3.40736493696706,2.99635925529613,3.08068499544289,3.34626666351924,2.95794168332328,3.05654769377351,2.40601497544412,3.22340436914342,2.46725531720491,2.35896602473306,2.88943079508638,4.23646137666013,2.543477775262,2.44361924686195,3.40328923652406,3.060067978858,3.37298584123152,3.5717093073714,3.48029199268585,3.25550686981869,2.14078271266906,3.34626666351924,2.84799614048644,2.30454155713793,4.53916046702662,3.96535055260453,3.89918407989805,2.81146835674165,3.80526495086808,3.060067978858,2.25395199079054,4.11186289292092,2.38406207415296,3.71042860234477,4.09679220586143,3.06174052404734,3.72133146827846,3.62060613299981,4.95464276178568,3.1602564484929,3.2524629087162,2.84997723431834,4.45810846909311,3.6403718424541,3.88845695212297,3.27351733815949,3.89433284087333,3.05654769377351,3.77399946468801,3.85603102267613,2.70704882156918,4.05220292409005,2.65075519004897,4.18584713749187,3.18426425280375,4.69542650414348,3.59453370988506,3.46209362340112,2.82984227046043,1.71810328073022,3.64267171887332,2.69376185992401,3.3146525638626,3.18266218666731,2.68480364963981,2.67804950087704,2.65992674445735,3.00178453147887
"ENSG00000179698",0.0285684699491018,0.0703873337062246,0.189037897631743,0.163501006167216,0.163501006167216,0.163501006167216,0.176318284277183,-1.57152524224268e-08,0.042643975470667,0.084066966502593,0.137501026492167,0.201631175400006,0.15055651843769,0.097613262755309,0.056584800958701,0.137501026492167,0.124327270460246,0.124327270460246,0.0703873337062246,0.23879274945159,0.0285684699491018,0.056584800958701,0.15055651843769,0.201631175400006,0.201631175400006,0.097613262755309,0.356134582211424,0.097613262755309,1.88752991365613,1.2750031987187,1.14404699153806,1.11767287700506,1.63689653937898,1.55086892242504,1.66903378176793,0.74845040866995,0.650778142954816,0.495692160577013,1.05660092680878,0.992789863159715,1.35616177562889,1.06352846791354,1.26902261495692,1.01436395319743,1.12432327842558,1.04263163829409,0.75704057655925,1.26902261495692,1.25095384482465,0.659920855917282,0.887510993793534,1.39508960137226,1.18271243746554,1.65077492612669,1.48028737335195,1.28094237366227,1.1763404737818,0.992789863159715,1.13094532873489,1.05660092680878,0.985488023405897,1.36177864085372,1.54100091114551,0.565594316150026,1.07038174207073,0.918387489927324,1.58494838220413,0.475073487060687,1.11767287700506,0.978174336475226,1.40055332093844,1.19535379927889,1.04965224991512,1.15057991651262,1.18905041247074,0.903017485552586,1.37852805951426,1.42762084508111,0.985488023405897,1.73983062623334,1.53103719327095,1.6825739688069,1.24487053134374,1.51095873997018,0.650778142954816,1.91838347942934,0.839937669571167,1.35616177562889,1.3045126815928,1.37852805951426,1.53608008337263,0.925999887478698,1.58975474706969,1.92980320550545,1.58494838220413,1.29868434163373,0.23879274945159,1.33915294741526,0.545956163526288,1.57529313218458,1.15702672914895,1.02145721180734,0.526083952573338,1.1763404737818,1.09085399896311
"ENSG00000180509",0.137501026492167,0.286877837383047,0.34483601749216,0.356134582211424,0.475073487060687,0.124327270460246,0.124327270460246,0.214120281650427,0.356134582211424,0.189037897631743,0.23879274945159,0.2986649344837,0.163501006167216,0.137501026492167,0.201631175400006,0.111033883550311,0.250954424227243,0.014354777466893,0.23879274945159,0.042643975470667,0.201631175400006,0.263039865293563,0.250954424227243,0.815589110153214,0.124327270460246,0.097613262755309,0.163501006167216,0.0703873337062246,0.310339138816876,2.17952911756724,0.389570020185858,0.555816486699967,0.790753737122801,4.09509736227864,2.46987774939562,3.28832145228404,0.823748155783488,1.59932433604982,2.76979989041578,0.722454405769669,1.74846260915353,1.33915294741526,1.94858639601386,1.15702672914895,1.40596736413339,0.75704057655925,0.871834393063062,0.863959143812243,2.03212075393997,0.978174336475226,1.02858442607266,0.799067951821434,1.11767287700506,2.37016967603597,1.1374837886789,2.18272595761733,0.992789863159715,0.895309498828335,2.83190529454906,0.536053105960535,0.454178305514821,2.79698547672333,1.55581607712351,0.941119233104861,0.903017485552586,0.659920855917282,0.61353728704226,3.23269555210317,2.6064012113366,2.73122492311043,2.69824478152683,2.42495189726093,1.84802118315295,3.0373827999453,1.7866173310005,3.27351733815949,2.21103812803528,0.696007163345216,2.05310393020679,1.10434317316511,1.89915416758561,0.389570020185858,0.378503428699139,2.23264883829362,1.13094532873489,1.51095873997018,0.632259604337141,0.34483601749216,2.03915474759908,0.848008410864909,2.73555879226794,1.24487053134374,2.41950065416507,0.73117441095344,2.9818479073431,1.98910263322268,1.36177864085372,1.02858442607266,1.29275360629187,2.26004270637967,0.201631175400006,0.970849567099916,0.687043882145469,0.74845040866995,0.34483601749216
"ENSG00000182109",0.189037897631743,0.23879274945159,1.32768516058368,0.669015601438227,0.848008410864909,1.16349700625866,0.782420652403773,0.176318284277183,0.713697275872429,0.36737308274667,0.58496834289468,0.739854261639821,0.495692160577013,0.75704057655925,0.378503428699139,0.536053105960535,0.536053105960535,0.999978992078611,0.992789863159715,0.659920855917282,0.201631175400006,0.422221894295255,0.286877837383047,0.356134582211424,1.1763404737818,0.956072839616785,1.16993512650661,0.485434233746944,4.47701441441794,3.17954768777681,3.19218880427687,1.48542799702022,3.9155189450848,3.4880331572692,3.10770527265584,2.01078446263099,1.58014999843117,2.6415106616794,2.95419524857952,3.27647676754483,2.65992674445735,2.88553831247379,3.09427505558605,3.49568723989596,1.99277114563008,2.53602398172824,2.44092581868134,2.87188439411479,2.75913765047392,3.42222871001181,2.35896602473306,1.61350167772513,3.29864972507762,2.92974830857867,3.53977425137595,1.94110717543363,2.73768407784357,2.657653868167,2.97084734559486,3.71366179567119,2.45154283893552,3.19058565396787,3.79282666300487,2.31324396547308,2.67357809410634,1.7781732148344,3.18746904393947,2.18904754073919,3.2372544099275,2.19217218146969,2.4802958568135,2.49311538079592,2.96535164805754,2.22030027914631,2.22030027914631,2.98551746651641,2.44092581868134,3.18106034043699,1.7739941452655,3.58252159692157,3.03387011631144,2.74627584111053,3.46855144122903,2.97451284394086,1.78242822417241,4.2629909774381,1.71371914882577,2.45154283893552,2.08067236663099,1.996367824148,3.83091006100555,2.21103812803528,2.72247923920525,3.50334527045294,2.72680844869206,2.16349732274102,1.78242822417241,3.50845280812563,1.38957665480758,2.38956318349575,1.7866173310005,2.17633428040241,1.57529313218458,2.42495189726093,3.33914458982329
"ENSG00000182333",-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.0285684699491018,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.056584800958701,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.669015601438227,1.58975474706969,1.83187202356403,1.91838347942934,2.84394918140855,2.42495189726093,0.201631175400006,0.669015601438227,-1.57152524224268e-08,0.622930175564276,0.687043882145469,-1.57152524224268e-08,0.678058046144846,1.5058976541285,1.16349700625866,0.056584800958701,1.07726468373127,0.214120281650427,0.422221894295255,2.06694368782009,0.659920855917282,0.632259604337141,0.505893260531457,2.46201360613391,1.65992519289022,0.713697275872429,1.16349700625866,2.62062616115073,0.536053105960535,0.111033883550311,2.31907958265622,2.618197618063,-1.57152524224268e-08,2.35051675206317,2.68260791167126,2.31907958265622,2.54099228999837,0.848008410864909,1.03564304866388,0.790753737122801,0.903017485552586,1.12432327842558,-1.57152524224268e-08,1.07038174207073,-1.57152524224268e-08,-1.57152524224268e-08,0.604086653010442,-1.57152524224268e-08,1.99277114563008,0.970849567099916,1.996367824148,1.87186654309437,0.58496834289468,1.18271243746554,1.18905041247074,-1.57152524224268e-08,0.097613262755309,1.37852805951426,0.389570020185858,0.848008410864909,0.505893260531457,1.49567519477961,0.887510993793534,0.713697275872429,0.46467850914319,0.722454405769669,0.432948244131986,1.61822006822015,1.68705420958949,-1.57152524224268e-08,1.05660092680878,0.918387489927324,0.713697275872429,2.01793533248056,1.51602942637938,0.669015601438227,0.389570020185858
"ENSG00000182912",0.056584800958701,0.042643975470667,0.097613262755309,0.23879274945159,0.189037897631743,0.454178305514821,0.084066966502593,0.0285684699491018,0.111033883550311,0.056584800958701,0.214120281650427,0.214120281650427,0.014354777466893,0.084066966502593,0.0285684699491018,0.163501006167216,0.111033883550311,0.0703873337062246,0.056584800958701,0.189037897631743,0.137501026492167,0.36737308274667,0.0703873337062246,0.176318284277183,0.056584800958701,0.176318284277183,0.848008410864909,0.0703873337062246,0.669015601438227,1.54599631650442,4.59337361016874,1.1374837886789,1.5058976541285,3.03387011631144,2.46201360613391,1.60408731442985,1.01436395319743,0.641555855297047,2.45415894514165,1.37852805951426,0.978174336475226,0.575314001522003,0.632259604337141,0.432948244131986,0.443614417751655,1.36177864085372,0.799067951821434,1.91838347942934,2.58736621011245,2.40049914487118,2.15053806026435,2.16995062745298,0.475073487060687,1.22650323616547,0.632259604337141,0.659920855917282,1.04965224991512,1.40055332093844,1.42762084508111,2.77184859250292,0.111033883550311,0.999978992078611,2.42495189726093,0.782420652403773,1.61822006822015,0.516027271053183,2.26606097374447,0.659920855917282,1.5058976541285,0.495692160577013,4.06526966397708,2.22030027914631,0.545956163526288,1.8797267340026,3.02325148945543,0.516027271053183,0.622930175564276,2.05310393020679,0.475073487060687,1.88358990201224,1.51602942637938,0.985488023405897,1.05660092680878,2.82580357881853,0.485434233746944,1.40055332093844,1.1374837886789,1.04263163829409,1.2203239161193,0.604086653010442,3.01255617938733,1.42762084508111,0.696007163345216,1.83187202356403,1.32768516058368,0.111033883550311,0.565594316150026,1.996367824148,0.871834393063062,4.17309144982126,1.28094237366227,1.20791119122422,0.516027271053183,0.823748155783488,0.73117441095344
"ENSG00000186301",0.970849567099916,2.28097652907877,3.34338131023605,2.78030475217421,3.20948103470972,4.30739292310328,3.2524629087162,1.52606891038018,2.84997723431834,2.79073708199181,4.48159943287195,4.33342282962966,2.92974830857867,2.78030475217421,2.8933249149539,3.58499663432075,4.19615095860647,3.12433901436854,1.97819056562232,2.90692383384776,1.4750928805228,1.3045126815928,1.37852805951426,2.90302403093665,3.55953148075694,2.91646350025752,4.45018674801534,2.66447451360692,5.72628444046692,5.00131480253121,5.77368780772005,6.52998115111946,5.7623004675179,6.05681406098291,7.48695663306106,4.73390461290355,4.97545509300908,3.77501916429677,7.35095552116712,5.78733518371434,6.3715128497508,7.47174228760727,7.73657358276933,6.07769821222943,6.66586461649883,6.2944795485029,5.81434237510966,5.32588760514625,7.3156754371889,6.34711340460168,6.49645191859612,6.62408588263534,7.09299569379159,6.94435031960707,6.98651056400593,7.46299196368982,7.3343583049045,6.38959342702516,5.65391260699131,6.33664395452432,5.36558772739722,8.18964487515414,7.71447836983913,5.74473193455546,6.16916821344186,6.7854249479069,7.11513375977036,6.03829800364089,7.10828359969304,5.73521324971469,7.05775866247746,6.20260301520915,7.24940346026142,5.09169702179986,5.87968812853932,7.29500681008611,6.95893167930559,7.30613583700693,7.29073420445675,7.27751945123992,6.60033096308266,7.54593305773781,7.03671879332884,7.37152974894896,4.73717711452551,8.48941583184081,7.23191971870971,6.75153833836025,8.02643827701409,6.23861404750648,7.92076005723955,7.97583637009312,7.28517000269035,8.51763793098543,6.84558653613645,7.42133266623616,5.70372187246288,7.47800690865927,5.92364114282158,7.72542624772591,6.30998079858337,6.14550413575704,5.99950502686361,6.2278587919452,5.93003440378885
